time;x;y;z;gforce
18,8390;-0,5472;-0,9929;0,0977;1,138
18,8410;-0,5550;-0,9967;0,0977;1,145
18,8430;-0,5550;-1,0046;0,0977;1,152
18,8440;-0,5590;-1,0123;0,0977;1,161
18,8460;-0,5667;-1,0163;0,0938;1,167
18,8470;-0,5707;-1,0163;0,0977;1,170
18,8490;-0,5707;-1,0163;0,0938;1,169
18,8510;-0,5746;-1,0202;0,0938;1,175
18,8530;-0,5785;-1,0163;0,1055;1,174
18,8540;-0,5863;-1,0202;0,1016;1,181
18,8560;-0,4221;-0,7505;0,0742;0,864
18,8570;-0,4221;-0,7427;0,0742;0,857
18,8700;-0,4221;-0,7388;0,0742;0,854
18,8720;-0,4260;-0,7388;0,0703;0,856
18,8800;-0,4221;-0,7349;0,0703;0,850
18,8900;-0,4260;-0,7309;0,0664;0,849
18,9460;-0,4183;-0,7309;0,0703;0,845
18,9480;-0,4183;-0,7309;0,0664;0,845
18,9500;-0,4221;-0,7349;0,0664;0,850
18,9530;-0,4183;-0,7388;0,0664;0,852
18,9610;-0,4183;-0,7427;0,0664;0,855
19,0110;-0,4221;-0,7505;0,0664;0,864
19,0130;-0,4221;-0,7583;0,0664;0,870
19,0150;-0,4221;-0,7583;0,0742;0,871
19,0170;-0,4221;-0,7661;0,0664;0,877
19,0190;-0,4221;-0,7700;0,0703;0,881
19,0240;-0,4260;-0,7740;0,0782;0,887
19,0360;-0,4299;-0,7740;0,0742;0,888
19,0400;-0,4299;-0,7817;0,0742;0,895
19,0500;-0,4339;-0,7817;0,0742;0,897
19,0710;-0,4378;-0,7896;0,0782;0,906
19,0800;-0,4416;-0,7896;0,0742;0,908
19,1300;-0,4456;-0,7896;0,0742;0,910
19,1340;-0,4495;-0,7935;0,0742;0,915
19,1360;-0,4495;-0,7896;0,0703;0,911
19,1370;-0,4573;-0,7973;0,0703;0,922
19,1390;-0,4612;-0,7973;0,0703;0,924
19,1410;-0,4651;-0,8013;0,0742;0,929
19,1520;-0,4691;-0,8052;0,0703;0,935
19,1600;-0,4691;-0,8091;0,0703;0,938
19,1750;-0,4768;-0,8169;0,0742;0,949
19,1800;-0,4768;-0,8248;0,0782;0,956
19,1950;-0,4807;-0,8287;0,0782;0,961
19,2010;-0,4886;-0,8443;0,0782;0,979
19,2450;-0,4886;-0,8521;0,0859;0,986
19,2470;-0,4964;-0,8678;0,0859;1,003
19,2490;-0,5042;-0,8756;0,0899;1,014
19,2520;-0,5042;-0,8951;0,0899;1,031
19,2540;-0,5082;-0,8990;0,0899;1,037
19,2620;-0,5159;-0,9147;0,0938;1,054
19,2710;-0,5199;-0,9224;0,0859;1,062
19,2800;-0,5238;-0,9342;0,0859;1,074
19,3290;-0,5277;-0,9382;0,0859;1,080
19,3330;-0,5355;-0,9498;0,0859;1,094
19,3350;-0,5355;-0,9538;0,0859;1,097
19,3370;-0,5433;-0,9577;0,0859;1,104
19,3390;-0,5433;-0,9615;0,0859;1,108
19,3410;-0,5511;-0,9655;0,0899;1,115
19,3510;-0,5590;-0,9733;0,0899;1,126
19,3600;-0,5667;-0,9733;0,0899;1,130
19,4200;-0,5746;-0,9772;0,0977;1,138
19,4220;-0,5746;-0,9772;0,1016;1,138
19,4250;-0,5746;-0,9811;0,0977;1,141
19,4260;-0,5785;-0,9811;0,1016;1,143
19,4300;-0,5823;-0,9929;0,1016;1,156
19,4310;-0,5863;-1,0007;0,0977;1,164
19,4400;-0,5902;-1,0085;0,0977;1,173
19,4510;-0,5902;-1,0163;0,0938;1,179
19,4640;-0,5981;-1,0319;0,0977;1,197
19,4780;-0,5981;-1,0358;0,0977;1,200
19,4810;-0,6019;-1,0398;0,0977;1,205
19,4920;-0,6019;-1,0554;0,0938;1,219
19,5000;-0,6019;-1,0632;0,1016;1,226
19,5520;-0,6058;-1,0671;0,0977;1,231
19,5550;-0,6058;-1,0710;0,1016;1,235
19,5570;-0,6098;-1,0749;0,1016;1,240
19,5580;-0,6098;-1,0749;0,1055;1,240
19,5600;-0,6137;-1,0749;0,1055;1,242
19,5720;-0,6137;-1,0671;0,1055;1,236
19,5800;-0,6137;-1,0671;0,1016;1,235
19,5900;-0,6137;-1,0593;0,1055;1,229
19,6380;-0,6176;-1,0554;0,0977;1,227
19,6400;-0,6137;-1,0515;0,0977;1,221
19,6420;-0,6137;-1,0437;0,0977;1,215
19,6440;-0,6098;-1,0398;0,0977;1,209
19,6460;-0,6137;-1,0398;0,0938;1,211
19,6540;-0,6098;-1,0358;0,0899;1,205
19,6650;-0,6098;-1,0319;0,0977;1,203
19,6730;-0,6019;-1,0319;0,0977;1,199
19,7040;-0,6019;-1,0319;0,0938;1,198
19,7170;-0,5941;-1,0358;0,0977;1,198
19,7250;-0,5941;-1,0398;0,1016;1,202
19,7390;-0,5941;-1,0437;0,1055;1,206
19,7410;-0,5902;-1,0398;0,1055;1,200
19,7420;-0,5863;-1,0398;0,1016;1,198
19,7830;-0,5823;-1,0319;0,1016;1,189
19,7850;-0,5785;-1,0281;0,0977;1,184
19,7860;-0,5746;-1,0281;0,0977;1,182
20,6550;-0,5667;-1,0123;0,0977;1,164
20,6560;-0,5667;-1,0123;0,0938;1,164
20,6580;-0,5707;-1,0046;0,0938;1,159
20,6600;-0,5629;-0,9929;0,0938;1,145
20,6620;-0,5590;-0,9811;0,0859;1,132
20,6630;-0,5511;-0,9694;0,0859;1,118
20,6650;-0,5472;-0,9538;0,0859;1,103
20,6670;-0,5433;-0,9420;0,0820;1,091
20,6690;-0,5355;-0,9342;0,0859;1,080
20,6700;-0,5277;-0,9186;0,0859;1,063
20,6720;-0,5238;-0,9147;0,0859;1,058
20,6730;-0,5238;-0,9107;0,0899;1,054
20,6750;-0,5433;-0,9420;0,1016;1,092
20,6770;-0,5472;-0,9498;0,1055;1,101
20,6840;-0,5550;-0,9615;0,1016;1,115
20,6960;-0,5550;-0,9655;0,1055;1,119
20,7000;-0,5590;-0,9733;0,1016;1,127
20,7530;-0,5629;-0,9890;0,1055;1,143
20,7560;-0,5667;-0,9929;0,1055;1,148
20,7590;-0,5707;-1,0046;0,1016;1,160
20,7610;-0,5746;-1,0085;0,1016;1,165
20,7620;-0,5746;-1,0202;0,1055;1,176
20,7640;-0,5746;-1,0241;0,1016;1,179
20,8140;-0,5785;-1,0398;0,1016;1,194
20,8170;-0,5823;-1,0398;0,1055;1,196
20,8190;-0,5823;-1,0437;0,1055;1,200
20,8200;-0,5863;-1,0476;0,1055;1,205
20,8240;-0,5902;-1,0476;0,1055;1,207
20,8250;-0,5902;-1,0437;0,1055;1,204
20,8330;-0,5941;-1,0398;0,1055;1,202
20,8400;-0,5902;-1,0398;0,1055;1,200
20,8900;-0,5981;-1,0358;0,1055;1,201
20,8920;-0,5981;-1,0358;0,1094;1,201
20,8950;-0,5981;-1,0319;0,1016;1,197
20,8970;-0,6019;-1,0281;0,1016;1,196
20,9050;-0,5981;-1,0241;0,1016;1,190
20,9530;-0,5981;-1,0319;0,1016;1,197
20,9560;-0,5941;-1,0319;0,1016;1,195
20,9640;-0,5941;-1,0358;0,1055;1,199
20,9650;-0,5941;-1,0398;0,1055;1,202
20,9720;-0,5902;-1,0476;0,1094;1,207
20,9840;-0,5863;-1,0437;0,1094;1,202
21,0390;-0,5823;-1,0476;0,1094;1,204
21,0430;-0,5823;-1,0437;0,1055;1,200
21,0530;-0,5785;-1,0358;0,1055;1,191
21,0550;-0,5746;-1,0358;0,1055;1,189
21,0560;-0,5707;-1,0202;0,0977;1,173
21,0650;-0,5667;-1,0085;0,0899;1,160
21,0760;-0,5667;-1,0046;0,0938;1,157
21,0840;-0,5629;-0,9967;0,0899;1,148
21,0900;-0,5629;-0,9890;0,0899;1,141
21,1000;-0,5590;-0,9811;0,0938;1,133
21,1620;-0,5511;-0,9655;0,0899;1,115
21,1660;-0,5472;-0,9577;0,0899;1,107
21,1670;-0,5433;-0,9459;0,0899;1,095
21,1690;-0,5355;-0,9382;0,0977;1,085
21,1710;-0,5315;-0,9382;0,0977;1,083
21,1720;-0,5277;-0,9382;0,0977;1,081
21,1730;-0,5315;-0,9382;0,0938;1,082
21,1840;-0,5277;-0,9382;0,0977;1,081
21,1900;-0,5199;-0,9382;0,0977;1,077
21,2030;-0,5199;-0,9342;0,0977;1,074
21,2100;-0,5082;-0,9186;0,0899;1,054
21,2220;-0,5042;-0,9224;0,0938;1,055
21,2300;-0,4964;-0,9107;0,0859;1,041
21,2840;-0,4886;-0,9030;0,0820;1,030
21,2870;-0,4886;-0,8990;0,0820;1,026
21,2890;-0,4847;-0,8912;0,0820;1,018
21,2910;-0,4847;-0,8873;0,0820;1,014
21,2920;-0,4612;-0,8521;0,0782;0,972
21,3020;-0,4495;-0,8365;0,0782;0,953
21,3100;-0,4612;-0,8482;0,0782;0,969
21,3530;-0,4691;-0,8678;0,0820;0,990
21,3550;-0,4807;-0,8756;0,0859;1,003
21,3570;-0,4847;-0,8716;0,0820;1,001
21,3580;-0,4651;-0,8443;0,0820;0,967
21,3600;-0,4456;-0,8131;0,0782;0,930
21,3720;-0,4339;-0,7935;0,0782;0,908
21,3800;-0,4299;-0,7779;0,0742;0,892
21,3910;-0,4260;-0,7740;0,0742;0,887
21,4010;-0,4299;-0,7817;0,0703;0,895
21,4100;-0,4378;-0,7973;0,0782;0,913
21,4650;-0,4416;-0,8013;0,0782;0,918
21,4670;-0,4378;-0,8013;0,0742;0,916
21,4700;-0,4378;-0,8052;0,0742;0,920
21,4730;-0,4260;-0,7935;0,0782;0,904
21,4750;-0,4183;-0,7857;0,0742;0,893
21,4760;-0,4183;-0,7779;0,0782;0,887
21,4830;-0,4143;-0,7779;0,0782;0,885
21,5010;-0,4143;-0,7857;0,0742;0,891
21,5100;-0,4143;-0,7896;0,0820;0,895
21,5200;-0,4183;-0,7973;0,0820;0,904
21,5300;-0,4143;-0,7935;0,0820;0,899
21,5830;-0,4143;-0,7896;0,0782;0,895
21,5850;-0,4143;-0,7857;0,0782;0,892
21,6000;-0,4104;-0,7779;0,0742;0,883
21,6020;-0,4104;-0,7740;0,0782;0,880
21,6110;-0,4143;-0,7779;0,0782;0,885
21,6120;-0,4143;-0,7779;0,0742;0,884
21,6180;-0,4183;-0,7817;0,0742;0,890
22,4760;-0,4221;-0,7817;0,0703;0,891
22,4780;-0,4221;-0,7779;0,0742;0,888
22,4800;-0,4221;-0,7779;0,0782;0,888
22,4820;-0,4221;-0,7740;0,0782;0,885
22,4830;-0,4260;-0,7779;0,0782;0,890
22,4850;-0,4299;-0,7817;0,0820;0,896
22,4860;-0,4339;-0,7896;0,0859;0,905
22,4880;-0,4339;-0,7896;0,0899;0,905
22,4910;-0,4378;-0,8013;0,0938;0,918
22,4920;-0,4416;-0,8013;0,0938;0,920
22,4940;-0,4416;-0,8131;0,0938;0,930
22,4950;-0,4416;-0,8131;0,0977;0,930
22,4970;-0,5199;-0,9538;0,0899;1,090
22,4990;-0,5082;-0,9459;0,0899;1,078
22,5010;-0,5120;-0,9459;0,0899;1,079
22,5120;-0,5042;-0,9382;0,0899;1,069
22,5200;-0,5003;-0,9303;0,0899;1,060
22,5300;-0,4964;-0,9224;0,0859;1,051
22,5430;-0,4886;-0,9107;0,0899;1,037
22,5880;-0,4847;-0,9068;0,0899;1,032
22,6010;-0,4886;-0,9030;0,0820;1,030
22,6070;-0,4807;-0,8951;0,0859;1,020
22,6110;-0,4768;-0,8873;0,0859;1,011
22,6120;-0,4730;-0,8795;0,0859;1,002
22,6160;-0,4730;-0,8678;0,0859;0,992
22,6170;-0,4651;-0,8560;0,0820;0,978
22,6270;-0,4612;-0,8521;0,0820;0,972
22,6300;-0,4573;-0,8404;0,0782;0,960
22,6400;-0,4495;-0,8287;0,0782;0,946
22,7020;-0,4456;-0,8248;0,0782;0,941
22,7040;-0,4416;-0,8208;0,0782;0,935
22,7060;-0,4416;-0,8248;0,0782;0,939
22,7080;-0,4378;-0,8169;0,0820;0,930
22,7100;-0,4339;-0,8169;0,0820;0,929
22,7200;-0,4299;-0,8131;0,0820;0,923
22,7300;-0,4299;-0,8169;0,0820;0,927
22,7740;-0,4260;-0,8131;0,0782;0,921
22,7790;-0,4221;-0,8091;0,0859;0,917
22,7810;-0,4183;-0,8052;0,0820;0,911
22,7820;-0,4143;-0,8052;0,0859;0,910
22,7830;-0,4143;-0,7973;0,0820;0,902
22,7920;-0,4104;-0,7973;0,0820;0,901
22,8010;-0,4143;-0,8013;0,0820;0,906
22,8110;-0,4143;-0,8013;0,0782;0,905
22,8210;-0,4104;-0,7935;0,0742;0,896
22,8310;-0,4104;-0,7896;0,0742;0,893
22,8400;-0,4065;-0,7857;0,0742;0,888
22,8920;-0,4104;-0,7817;0,0742;0,886
22,8930;-0,4104;-0,7779;0,0703;0,882
22,8960;-0,4104;-0,7779;0,0742;0,883
22,8980;-0,4104;-0,7740;0,0742;0,879
22,9010;-0,4065;-0,7740;0,0742;0,877
22,9030;-0,4143;-0,7740;0,0782;0,881
22,9110;-0,4143;-0,7740;0,0820;0,882
22,9240;-0,4143;-0,7779;0,0820;0,885
22,9300;-0,4183;-0,7779;0,0820;0,887
22,9840;-0,4221;-0,7817;0,0859;0,893
22,9860;-0,4221;-0,7857;0,0899;0,896
22,9880;-0,4221;-0,7896;0,0899;0,900
22,9900;-0,4260;-0,7973;0,0899;0,908
22,9910;-0,4221;-0,8013;0,0899;0,910
23,0070;-0,4260;-0,8052;0,0899;0,915
23,0100;-0,4299;-0,8131;0,0899;0,924
23,0200;-0,4299;-0,8169;0,0859;0,927
23,0310;-0,4339;-0,8248;0,0899;0,936
23,0410;-0,4378;-0,8287;0,0859;0,941
23,0500;-0,4416;-0,8326;0,0859;0,946
23,0600;-0,4416;-0,8365;0,0820;0,950
23,1230;-0,4456;-0,8404;0,0820;0,955
23,1280;-0,4495;-0,8482;0,0820;0,963
23,1320;-0,4534;-0,8521;0,0859;0,969
23,1360;-0,4573;-0,8560;0,0859;0,974
23,1430;-0,4612;-0,8560;0,0899;0,977
23,1510;-0,4651;-0,8599;0,0899;0,982
23,1520;-0,4730;-0,8639;0,0859;0,989
23,1540;-0,4768;-0,8639;0,0899;0,991
23,1550;-0,4807;-0,8678;0,0899;0,996
23,1640;-0,4847;-0,8716;0,0899;1,001
23,1740;-0,4847;-0,8795;0,0899;1,008
23,1800;-0,4886;-0,8873;0,0938;1,017
23,2240;-0,4924;-0,8951;0,0977;1,026
23,2260;-0,4964;-0,8951;0,0977;1,028
23,2290;-0,5003;-0,9030;0,0938;1,037
23,2310;-0,5082;-0,9107;0,0938;1,047
23,2340;-0,5082;-0,9224;0,0977;1,058
23,2420;-0,5120;-0,9303;0,0977;1,066
23,2500;-0,5159;-0,9420;0,0977;1,078
23,2600;-0,5199;-0,9498;0,1016;1,088
23,3110;-0,5238;-0,9577;0,0977;1,096
23,3130;-0,5277;-0,9694;0,0977;1,108
23,3150;-0,5277;-0,9733;0,0977;1,111
23,3170;-0,5355;-0,9811;0,1016;1,122
23,3190;-0,5355;-0,9850;0,1016;1,126
23,3210;-0,5433;-0,9929;0,1016;1,136
23,3400;-0,5511;-1,0007;0,1016;1,147
23,3850;-0,5550;-1,0007;0,0938;1,148
23,3890;-0,5590;-1,0046;0,0977;1,154
23,3910;-0,5629;-1,0046;0,0938;1,155
23,4030;-0,5667;-1,0046;0,0977;1,158
23,4150;-0,5707;-1,0046;0,0977;1,160
24,1920;-0,5707;-1,0085;0,0977;1,163
24,1930;-0,5707;-1,0163;0,1016;1,170
24,1950;-0,5746;-1,0163;0,0977;1,172
24,1960;-0,5785;-1,0202;0,1055;1,178
24,1980;-0,5746;-1,0241;0,1055;1,179
24,2000;-0,5746;-1,0281;0,1055;1,182
24,2010;-0,5746;-1,0358;0,1055;1,189
24,2030;-0,5746;-1,0437;0,1094;1,196
24,2040;-0,5785;-1,0476;0,1094;1,202
24,2050;-0,5746;-1,0476;0,1094;1,200
24,2070;-0,5746;-1,0515;0,1055;1,203
24,2090;-0,5746;-1,0554;0,1016;1,206
24,2110;-0,4026;-0,7661;0,0782;0,869
24,2120;-0,4026;-0,7661;0,0742;0,869
24,2230;-0,4026;-0,7740;0,0782;0,876
24,2330;-0,4104;-0,7817;0,0820;0,887
24,2830;-0,4143;-0,7935;0,0820;0,899
24,2880;-0,4221;-0,8013;0,0782;0,909
24,2900;-0,4183;-0,8013;0,0820;0,908
24,2910;-0,4143;-0,7973;0,0820;0,902
24,2920;-0,4143;-0,8013;0,0820;0,906
24,3000;-0,4183;-0,8091;0,0820;0,914
24,3530;-0,4260;-0,8208;0,0820;0,928
24,3560;-0,4299;-0,8248;0,0782;0,933
24,3580;-0,4378;-0,8326;0,0782;0,944
24,3600;-0,4339;-0,8365;0,0820;0,946
24,3610;-0,4378;-0,8404;0,0782;0,951
24,3630;-0,4416;-0,8404;0,0820;0,953
24,3710;-0,4378;-0,8404;0,0782;0,951
24,4230;-0,4416;-0,8404;0,0742;0,952
24,4250;-0,4456;-0,8482;0,0742;0,961
24,4270;-0,4573;-0,8560;0,0742;0,973
24,4290;-0,4612;-0,8599;0,0820;0,979
24,4330;-0,4651;-0,8678;0,0742;0,987
24,4340;-0,4691;-0,8716;0,0782;0,993
24,4410;-0,4730;-0,8756;0,0820;0,999
24,4510;-0,4730;-0,8795;0,0782;1,002
24,4630;-0,4768;-0,8834;0,0820;1,007
24,4730;-0,4768;-0,8873;0,0899;1,011
24,4800;-0,4886;-0,8990;0,0859;1,027
24,4920;-0,4886;-0,9068;0,0899;1,034
24,5000;-0,4924;-0,9224;0,0899;1,050
24,5100;-0,5003;-0,9303;0,0938;1,060
24,5610;-0,5082;-0,9420;0,0859;1,074
24,5640;-0,5042;-0,9459;0,0859;1,075
24,5650;-0,5082;-0,9615;0,0899;1,091
24,5670;-0,5082;-0,9615;0,0859;1,091
24,5720;-0,5120;-0,9733;0,0899;1,103
24,5730;-0,5159;-0,9772;0,0899;1,109
24,5860;-0,5238;-0,9890;0,0859;1,122
24,5900;-0,5238;-0,9929;0,0859;1,126
24,6050;-0,5315;-1,0007;0,0820;1,136
24,6610;-0,5315;-1,0046;0,0820;1,139
24,6630;-0,5355;-1,0123;0,0820;1,148
24,6660;-0,5394;-1,0123;0,0859;1,150
24,6680;-0,5433;-1,0123;0,0820;1,152
24,6700;-0,5472;-1,0202;0,0859;1,161
24,6720;-0,5511;-1,0163;0,0820;1,159
24,6740;-0,5511;-1,0202;0,0899;1,163
24,7290;-0,5590;-1,0241;0,0859;1,170
24,7310;-0,5550;-1,0319;0,0899;1,175
24,7330;-0,5590;-1,0319;0,0899;1,177
24,7340;-0,5590;-1,0358;0,0938;1,181
24,7360;-0,5629;-1,0398;0,0938;1,186
24,7400;-0,5590;-1,0437;0,0938;1,188
24,7500;-0,5590;-1,0515;0,0938;1,195
24,7610;-0,5667;-1,0554;0,0899;1,201
24,7700;-0,5667;-1,0632;0,0938;1,208
24,7810;-0,5629;-1,0632;0,0899;1,206
24,7930;-0,5667;-1,0671;0,0938;1,212
24,8000;-0,5629;-1,0671;0,0938;1,210
24,8450;-0,5667;-1,0671;0,0938;1,212
24,8480;-0,5629;-1,0671;0,0938;1,210
24,8500;-0,5590;-1,0593;0,0859;1,201
24,8660;-0,5629;-1,0554;0,0899;1,199
24,8710;-0,5629;-1,0515;0,0899;1,196
24,8800;-0,5629;-1,0476;0,0899;1,193
24,8900;-0,5629;-1,0437;0,0899;1,189
24,9370;-0,5590;-1,0398;0,0899;1,184
24,9410;-0,5550;-1,0319;0,0859;1,175
24,9430;-0,5550;-1,0241;0,0859;1,168
24,9450;-0,5511;-1,0163;0,0899;1,160
24,9460;-0,5511;-1,0123;0,0938;1,156
24,9570;-0,5472;-1,0085;0,0938;1,151
24,9600;-0,5472;-1,0046;0,0899;1,148
24,9710;-0,5472;-1,0085;0,0938;1,151
24,9800;-0,5394;-1,0046;0,0938;1,144
24,9900;-0,5394;-1,0007;0,0938;1,141
25,0350;-0,5355;-1,0007;0,0938;1,139
25,0380;-0,5315;-0,9929;0,0938;1,130
25,0410;-0,5238;-0,9890;0,0938;1,123
25,0440;-0,5238;-0,9850;0,0938;1,120
25,0450;-0,5199;-0,9811;0,0899;1,114
25,0540;-0,5159;-0,9772;0,0938;1,109
25,0620;-0,5120;-0,9733;0,0899;1,103
25,0730;-0,5082;-0,9655;0,0899;1,095
25,0860;-0,5042;-0,9538;0,0859;1,082
25,0900;-0,5042;-0,9498;0,0859;1,079
25,1050;-0,5003;-0,9382;0,0859;1,067
25,1100;-0,4964;-0,9303;0,0820;1,058
25,9700;-0,4847;-0,9186;0,0859;1,042
25,9720;-0,4847;-0,9107;0,0820;1,035
25,9740;-0,4847;-0,9030;0,0820;1,028
25,9750;-0,4807;-0,8990;0,0859;1,023
25,9770;-0,4768;-0,8873;0,0859;1,011
25,9780;-0,4768;-0,8834;0,0820;1,007
25,9800;-0,4730;-0,8756;0,0820;0,999
25,9810;-0,4691;-0,8716;0,0820;0,993
25,9830;-0,4612;-0,8599;0,0859;0,980
25,9840;-0,4573;-0,8521;0,0859;0,971
25,9860;-0,4495;-0,8482;0,0859;0,964
25,9870;-0,4495;-0,8482;0,0820;0,963
25,9890;-0,5550;-1,0007;0,0859;1,148
25,9910;-0,5590;-1,0046;0,0899;1,153
26,0010;-0,5590;-1,0046;0,0859;1,153
26,0100;-0,5629;-1,0123;0,0859;1,161
26,0640;-0,5629;-1,0163;0,0938;1,166
26,0670;-0,5667;-1,0202;0,0899;1,171
26,0700;-0,5667;-1,0241;0,0938;1,174
26,0720;-0,5667;-1,0319;0,0938;1,181
26,1130;-0,5707;-1,0358;0,0938;1,186
26,1160;-0,5667;-1,0358;0,0938;1,184
26,1190;-0,5707;-1,0319;0,0938;1,183
26,1200;-0,5667;-1,0281;0,0938;1,178
26,1220;-0,5667;-1,0319;0,0938;1,181
26,2050;-0,5629;-1,0241;0,0899;1,172
26,2080;-0,5667;-1,0202;0,0938;1,171
26,2100;-0,5667;-1,0241;0,0938;1,174
26,2110;-0,5667;-1,0163;0,0938;1,167
26,2130;-0,5667;-1,0123;0,0938;1,164
26,2140;-0,5629;-1,0085;0,0938;1,159
26,2160;-0,5667;-1,0007;0,0938;1,154
26,2170;-0,5629;-1,0007;0,0977;1,152
26,2190;-0,5590;-0,9967;0,0977;1,147
26,2230;-0,5629;-0,9929;0,1016;1,146
26,2310;-0,5590;-0,9929;0,1016;1,144
26,2800;-0,5590;-0,9890;0,1055;1,141
26,2820;-0,5550;-0,9890;0,1016;1,139
26,2840;-0,5511;-0,9850;0,1016;1,133
26,2860;-0,5472;-0,9811;0,1055;1,128
26,2870;-0,5433;-0,9772;0,1055;1,123
26,2910;-0,5394;-0,9733;0,1016;1,117
26,3000;-0,5394;-0,9694;0,1016;1,114
26,3520;-0,5394;-0,9733;0,1016;1,117
26,3550;-0,5355;-0,9733;0,0977;1,115
26,3570;-0,5315;-0,9655;0,0977;1,106
26,3600;-0,5277;-0,9615;0,0938;1,101
26,3620;-0,5277;-0,9538;0,0938;1,094
26,3630;-0,5199;-0,9382;0,0938;1,077
26,3710;-0,5159;-0,9342;0,0938;1,071
26,4210;-0,5159;-0,9224;0,0938;1,061
26,4230;-0,5082;-0,9186;0,0899;1,054
26,4270;-0,5042;-0,9068;0,0938;1,042
26,4290;-0,5003;-0,9068;0,0938;1,040
26,4300;-0,5042;-0,9030;0,0938;1,038
26,4320;-0,5003;-0,8912;0,0899;1,026
26,4450;-0,5003;-0,8873;0,0938;1,023
26,4500;-0,4964;-0,8834;0,0899;1,017
26,4670;-0,4886;-0,8716;0,0938;1,004
26,4710;-0,4847;-0,8639;0,0899;0,995
26,5140;-0,4807;-0,8639;0,0899;0,993
26,5170;-0,4730;-0,8560;0,0859;0,982
26,5210;-0,4730;-0,8521;0,0859;0,978
26,5220;-0,4730;-0,8482;0,0859;0,975
26,5240;-0,4691;-0,8482;0,0859;0,973
26,5330;-0,4651;-0,8443;0,0859;0,968
26,5400;-0,4651;-0,8443;0,0820;0,967
26,5500;-0,4612;-0,8404;0,0859;0,962
26,6240;-0,4573;-0,8404;0,0820;0,960
26,6270;-0,4299;-0,7973;0,0742;0,909
26,6300;-0,4339;-0,8052;0,0742;0,918
26,6310;-0,4456;-0,8208;0,0742;0,937
26,6340;-0,5003;-0,8248;-1,0906;1,456
26,6370;-0,3908;-0,9068;-0,3869;1,061
26,6390;-0,3205;-0,9459;-0,2932;1,041
26,6410;-0,2541;-0,9577;0,0391;0,992
26,6430;-0,2736;-1,0437;0,0977;1,083
26,6510;-0,1290;-0,9850;0,0977;0,998
26,6610;-0,0742;-0,9811;0,1016;0,989
26,6700;-0,0039;-0,9382;0,7583;1,206
26,7240;-0,0391;-1,1140;0,9186;1,444
26,7260;-0,3009;-0,7973;0,9890;1,306
26,7290;-0,6645;-0,7192;0,3635;1,044
26,7300;-0,6684;-0,7505;0,0351;1,006
26,7320;-0,6449;-0,4065;-0,0430;0,764
26,7340;-0,6293;-0,1837;0,0664;0,659
26,7420;-0,6645;-0,4573;0,1055;0,814
26,7570;-0,8208;-0,6528;-0,0273;1,049
26,7650;-0,8795;-0,5511;-0,3635;1,100
26,7720;-0,7700;-0,4964;-0,3361;0,976
26,7910;-0,6449;-0,4573;-0,3127;0,850
26,7960;-0,6723;-0,4847;-0,2462;0,865
26,8030;-0,7740;-0,4964;-0,0742;0,922
26,8220;-0,8326;-0,5238;-0,0430;0,985
26,8480;-0,8639;-0,5315;-0,0820;1,018
26,8510;-0,8482;-0,5590;-0,0899;1,020
26,8590;-0,8560;-0,5667;-0,0195;1,027
26,8610;-0,8639;-0,5433;0,0156;1,021
26,8630;-0,8716;-0,5159;0,0195;1,013
26,9140;-0,8639;-0,5120;0,0234;1,004
27,7930;-0,8208;-0,5159;-0,0195;0,970
27,7950;-0,7896;-0,5042;-0,0624;0,939
27,7970;-0,7544;-0,4807;-0,0899;0,899
27,8000;-0,7700;-0,4886;-0,1094;0,918
27,8020;-0,7935;-0,5003;-0,1055;0,944
27,8040;-0,7973;-0,5199;-0,1133;0,959
27,8070;-0,8013;-0,5315;-0,1055;0,967
27,8090;-0,8013;-0,5550;-0,1367;0,984
27,8110;-0,8365;-0,5394;-0,0977;1,000
27,8130;-0,8443;-0,5394;-0,0664;1,004
27,8150;-0,8248;-0,5003;-0,0391;0,965
27,8160;-0,8326;-0,4886;-0,0078;0,965
27,8180;-0,8365;-0,5082;-0,0039;0,979
27,8210;-0,8365;-0,5082;-0,0078;0,979
27,8220;-0,8287;-0,5042;-0,0078;0,970
27,8400;-0,8287;-0,5003;-0,0116;0,968
27,8950;-0,8208;-0,5042;-0,0078;0,963
27,8970;-0,8169;-0,5003;0,0000;0,958
27,9010;-0,8169;-0,4924;0,0039;0,954
27,9030;-0,8091;-0,4847;0,0000;0,943
27,9050;-0,8131;-0,4847;-0,0039;0,947
27,9070;-0,8208;-0,4886;-0,0039;0,955
27,9140;-0,8248;-0,4924;-0,0116;0,961
27,9290;-0,8404;-0,5003;-0,0116;0,978
27,9310;-0,8443;-0,5082;-0,0039;0,985
27,9450;-0,8365;-0,5003;-0,0078;0,975
27,9500;-0,8365;-0,5042;-0,0156;0,977
28,0050;-0,8365;-0,5042;-0,0116;0,977
28,0100;-0,8287;-0,5003;-0,0156;0,968
28,0120;-0,8326;-0,5042;-0,0116;0,973
28,0130;-0,8287;-0,5042;-0,0116;0,970
28,0150;-0,8248;-0,5003;-0,0116;0,965
28,0220;-0,8208;-0,4964;-0,0039;0,959
28,0230;-0,8169;-0,5003;-0,0078;0,958
28,0320;-0,8169;-0,4924;-0,0116;0,954
28,0460;-0,8131;-0,5003;-0,0078;0,955
28,0500;-0,8208;-0,5003;-0,0039;0,961
28,0990;-0,8248;-0,5042;-0,0156;0,967
