time;x;y;z;gforce
18,8590;-0,5159;-0,9772;0,0899;1,109
18,8640;-0,5355;-0,9733;0,0624;1,113
18,8740;-0,5472;-0,9577;0,0508;1,104
18,9150;-0,5433;-0,9147;0,0430;1,065
18,9180;-0,5315;-0,8795;0,0468;1,029
18,9200;-0,5238;-0,8287;0,0547;0,982
18,9220;-0,5199;-0,8052;0,0742;0,961
18,9260;-0,5238;-0,8013;0,1016;0,963
18,9340;-0,5315;-0,8169;0,1250;0,983
18,9820;-0,5590;-0,8639;0,1602;1,041
18,9850;-0,5667;-0,8912;0,1758;1,071
18,9870;-0,5785;-0,9264;0,1876;1,108
19,0000;-0,5941;-0,9850;0,1915;1,166
19,0120;-0,6058;-1,0281;0,1876;1,208
19,0160;-0,6137;-1,0866;0,1719;1,260
19,2190;-0,6137;-1,1297;0,1524;1,295
19,2210;-0,6254;-1,1844;0,1172;1,344
19,2240;-0,6332;-1,2079;0,0938;1,367
19,2270;-0,6293;-1,2235;0,0703;1,378
19,2280;-0,6215;-1,2196;0,0624;1,370
19,2300;-0,6098;-1,2000;0,0547;1,347
19,2330;-0,6019;-1,1844;0,0664;1,330
19,2350;-0,6098;-1,1805;0,0899;1,332
19,2370;-0,6254;-1,1883;0,1094;1,347
19,2390;-0,6528;-1,1961;0,1602;1,372
19,2420;-0,6684;-1,1922;0,1876;1,380
19,2450;-0,6957;-1,1805;0,2228;1,388
19,2470;-0,7270;-1,2704;0,0703;1,465
19,2490;-0,7192;-1,2899;0,0938;1,480
19,2510;-0,6997;-1,3016;0,1329;1,484
19,2600;-0,6801;-1,3016;0,1602;1,477
19,2640;-0,6645;-1,2899;0,1954;1,464
19,2750;-0,6528;-1,2743;0,2110;1,447
19,2890;-0,6489;-1,2548;0,2306;1,431
19,3470;-0,6528;-1,2587;0,2266;1,436
19,3500;-0,6566;-1,2469;0,2149;1,426
19,3540;-0,6684;-1,2352;0,1954;1,418
19,3560;-0,6841;-1,2117;0,1524;1,400
19,3580;-0,6918;-1,1844;0,1250;1,377
19,3600;-0,6684;-1,0984;0,0820;1,288
19,3630;-0,6801;-1,0828;0,0586;1,280
19,3650;-0,6762;-1,0398;0,0391;1,241
19,4060;-0,6684;-1,0123;0,0391;1,214
19,4090;-0,6566;-0,9811;0,0547;1,182
19,4110;-0,6371;-0,9655;0,0703;1,159
19,4140;-0,6176;-0,9655;0,1055;1,151
19,4150;-0,6254;-0,9967;0,1329;1,184
19,4270;-0,6371;-1,0437;0,1641;1,234
19,4340;-0,6371;-1,0866;0,1837;1,273
19,4770;-0,6489;-1,1374;0,1954;1,324
19,4790;-0,6410;-1,1648;0,1993;1,344
19,4820;-0,6098;-1,1492;0,1719;1,312
19,4840;-0,5863;-1,1218;0,1563;1,275
19,4870;-0,5667;-1,0984;0,1211;1,242
19,4960;-0,5550;-1,0749;0,0977;1,214
19,5050;-0,5433;-1,0632;0,0782;1,196
19,5460;-0,5433;-1,0554;0,0547;1,188
19,5490;-0,5472;-1,0515;0,0430;1,186
19,5520;-0,5511;-1,0319;0,0312;1,170
19,5540;-0,5511;-1,0163;0,0391;1,157
19,5580;-0,5550;-0,9850;0,0508;1,132
19,5700;-0,5433;-0,9342;0,0703;1,083
19,5750;-0,5355;-0,9030;0,0899;1,054
19,5840;-0,5277;-0,8678;0,1016;1,021
19,6280;-0,4847;-0,7857;0,1211;0,931
19,6310;-0,4924;-0,7779;0,1329;0,930
19,6350;-0,4964;-0,7700;0,1407;0,927
19,6370;-0,5003;-0,7700;0,1446;0,930
19,6390;-0,4924;-0,7661;0,1329;0,920
19,6480;-0,4807;-0,7622;0,1211;0,909
19,6560;-0,4730;-0,7583;0,0977;0,899
19,6650;-0,4612;-0,7661;0,0742;0,897
19,6750;-0,4573;-0,7817;0,0547;0,907
19,6840;-0,4573;-0,7973;0,0430;0,920
19,6990;-0,4573;-0,8248;0,0234;0,943
19,7040;-0,4534;-0,8365;0,0156;0,952
19,7490;-0,4416;-0,8443;0,0078;0,953
19,7510;-0,4339;-0,8443;0,0156;0,949
19,7530;-0,4221;-0,8287;0,0234;0,930
19,7550;-0,4104;-0,8208;0,0312;0,918
19,7570;-0,3948;-0,8052;0,0508;0,898
19,7670;-0,3908;-0,7896;0,0586;0,883
19,7740;-0,3869;-0,7817;0,0703;0,875
19,7850;-0,3791;-0,7700;0,0899;0,863
19,7960;-0,3831;-0,7622;0,1055;0,860
19,8370;-0,3869;-0,7583;0,1172;0,859
19,8390;-0,3948;-0,7544;0,1172;0,859
19,8480;-0,4026;-0,7309;0,1133;0,842
19,8500;-0,3987;-0,7153;0,1172;0,827
19,8520;-0,3948;-0,6841;0,0977;0,796
19,8590;-0,3908;-0,6606;0,0820;0,772
19,8650;-0,3869;-0,6371;0,0624;0,748
19,8750;-0,3869;-0,6215;0,0430;0,733
19,8870;-0,3869;-0,6058;0,0273;0,719
19,8940;-0,3869;-0,5981;0,0156;0,712
19,9040;-0,3831;-0,5941;0,0000;0,707
19,9530;-0,3791;-0,5981;0,0000;0,708
19,9560;-0,3791;-0,6058;0,0000;0,715
19,9580;-0,3791;-0,6137;-0,0039;0,721
19,9600;-0,3831;-0,6410;0,0116;0,747
19,9620;-0,3869;-0,6645;0,0273;0,769
19,9650;-0,3948;-0,7074;0,0468;0,812
19,9750;-0,4026;-0,7349;0,0586;0,840
19,9890;-0,4104;-0,7661;0,0782;0,873
19,9940;-0,4065;-0,7857;0,0938;0,890
20,0060;-0,4065;-0,7935;0,1055;0,898
20,0530;-0,3948;-0,7857;0,1055;0,886
20,0550;-0,3869;-0,7817;0,1055;0,879
20,0570;-0,3869;-0,7857;0,1055;0,882
20,0590;-0,3908;-0,7857;0,0938;0,883
20,0620;-0,4026;-0,8091;0,0899;0,908
20,0640;-0,4183;-0,8248;0,0820;0,928
20,0750;-0,4378;-0,8443;0,0624;0,953
20,0840;-0,4495;-0,8443;0,0547;0,958
20,0940;-0,4573;-0,8365;0,0430;0,954
20,3660;-0,4651;-0,8287;0,0351;0,951
20,3680;-0,4691;-0,8091;0,0312;0,936
20,3700;-0,4691;-0,7857;0,0273;0,915
20,3710;-0,4730;-0,7661;0,0312;0,901
20,3740;-0,4768;-0,7544;0,0391;0,893
20,3760;-0,4807;-0,7465;0,0547;0,890
20,3780;-0,4847;-0,7465;0,0664;0,893
20,3790;-0,4886;-0,7583;0,0899;0,907
20,3810;-0,4964;-0,7661;0,1016;0,919
20,3830;-0,5042;-0,7935;0,1133;0,947
20,3850;-0,5082;-0,8169;0,1172;0,969
20,3870;-0,5159;-0,8560;0,1211;1,007
20,3890;-0,6566;-1,0710;0,1641;1,267
20,3920;-0,6606;-1,0437;0,1681;1,247
20,3940;-0,6566;-1,0241;0,1524;1,226
20,4380;-0,6449;-0,9929;0,1250;1,190
20,4430;-0,6410;-0,9772;0,1016;1,173
20,4450;-0,6410;-0,9811;0,0742;1,174
20,4470;-0,6410;-1,0007;0,0624;1,190
20,4490;-0,6606;-1,0554;0,0468;1,246
20,4580;-0,6684;-1,0906;0,0468;1,280
20,5010;-0,6762;-1,1492;0,0508;1,334
20,5030;-0,6801;-1,1805;0,0547;1,364
20,5060;-0,6841;-1,2273;0,0820;1,408
20,5080;-0,6762;-1,2469;0,1016;1,422
20,5110;-0,6762;-1,2626;0,1329;1,438
20,5140;-0,6684;-1,2626;0,1446;1,436
20,5240;-0,6606;-1,2469;0,1641;1,421
20,5660;-0,6566;-1,2352;0,1681;1,409
20,5690;-0,6606;-1,2196;0,1602;1,396
20,5710;-0,6645;-1,2117;0,1602;1,391
20,5730;-0,6841;-1,2079;0,1485;1,396
20,5750;-0,6957;-1,2040;0,1290;1,397
20,5900;-0,7114;-1,1844;0,0977;1,385
20,5940;-0,7153;-1,1609;0,0859;1,366
20,6050;-0,7114;-1,1336;0,0664;1,340
20,6520;-0,6957;-1,0828;0,0508;1,288
20,6550;-0,6841;-1,0515;0,0508;1,255
20,6570;-0,6645;-1,0163;0,0547;1,216
20,6590;-0,6528;-1,0085;0,0664;1,203
20,6630;-0,6489;-1,0202;0,0938;1,213
20,6650;-0,6528;-1,0437;0,1133;1,236
20,6740;-0,6606;-1,0906;0,1407;1,283
20,6870;-0,6606;-1,1218;0,1524;1,311
20,6940;-0,6566;-1,1532;0,1641;1,337
20,7050;-0,6528;-1,1688;0,1563;1,348
20,7150;-0,6410;-1,1805;0,1524;1,352
20,7560;-0,6332;-1,1765;0,1407;1,343
20,7580;-0,6176;-1,1688;0,1172;1,327
20,7610;-0,6098;-1,1532;0,1016;1,308
20,7640;-0,5981;-1,1336;0,0782;1,284
20,7670;-0,6019;-1,1218;0,0703;1,275
20,7750;-0,5981;-1,1062;0,0624;1,259
20,7900;-0,6019;-1,0945;0,0586;1,250
20,7940;-0,6058;-1,0749;0,0703;1,236
20,8400;-0,6019;-1,0554;0,0703;1,217
20,8430;-0,5981;-1,0123;0,0859;1,179
20,8450;-0,5902;-0,9850;0,0977;1,152
20,8470;-0,5785;-0,9382;0,1133;1,108
20,8490;-0,5667;-0,9107;0,1211;1,079
20,8570;-0,5511;-0,8756;0,1250;1,042
20,8690;-0,5355;-0,8521;0,1290;1,015
20,8760;-0,5315;-0,8482;0,1250;1,009
20,8850;-0,5238;-0,8443;0,1133;1,000
20,8940;-0,5199;-0,8482;0,1094;1,001
20,9350;-0,5120;-0,8599;0,0938;1,005
20,9380;-0,5120;-0,8716;0,0820;1,014
20,9400;-0,5082;-0,8990;0,0742;1,035
20,9410;-0,5082;-0,9068;0,0664;1,042
20,9440;-0,4964;-0,9186;0,0586;1,046
20,9550;-0,4886;-0,9186;0,0547;1,042
20,9650;-0,4768;-0,9186;0,0547;1,036
20,9760;-0,4691;-0,9107;0,0586;1,026
20,9870;-0,4534;-0,8951;0,0664;1,006
21,0070;-0,4456;-0,8834;0,0782;0,992
21,0080;-0,4378;-0,8678;0,0899;0,976
21,0240;-0,4299;-0,8560;0,0938;0,962
21,0260;-0,4260;-0,8404;0,1016;0,948
21,0720;-0,4260;-0,8287;0,1055;0,938
21,0750;-0,4260;-0,8131;0,1094;0,924
21,0770;-0,4221;-0,7973;0,1094;0,909
21,0780;-0,4221;-0,7817;0,1016;0,894
21,0800;-0,4260;-0,7661;0,0977;0,882
21,0900;-0,4260;-0,7465;0,0859;0,864
21,0940;-0,4221;-0,7309;0,0742;0,847
21,1040;-0,4183;-0,7074;0,0624;0,824
21,1540;-0,4143;-0,6918;0,0468;0,808
21,1580;-0,4065;-0,6684;0,0391;0,783
21,1600;-0,3948;-0,6566;0,0351;0,767
21,1620;-0,3908;-0,6489;0,0312;0,758
21,1640;-0,3908;-0,6449;0,0351;0,755
21,1660;-0,3831;-0,6489;0,0391;0,755
21,1760;-0,3869;-0,6606;0,0468;0,767
21,1840;-0,3831;-0,6762;0,0586;0,779
21,1960;-0,3948;-0,7074;0,0742;0,814
21,2040;-0,3987;-0,7270;0,0859;0,834
21,2150;-0,4026;-0,7505;0,1016;0,858
21,2250;-0,3987;-0,7583;0,1055;0,863
21,2660;-0,3869;-0,7622;0,1133;0,862
21,2680;-0,3831;-0,7544;0,1133;0,854
21,5440;-0,3713;-0,7505;0,1172;0,846
21,5460;-0,3713;-0,7544;0,1094;0,848
21,5480;-0,3674;-0,7583;0,1016;0,849
21,5500;-0,3791;-0,7661;0,0938;0,860
21,5520;-0,3831;-0,7817;0,0859;0,875
21,5540;-0,3948;-0,7896;0,0782;0,886
21,5560;-0,3987;-0,7896;0,0624;0,887
21,5570;-0,4065;-0,7896;0,0547;0,890
21,5590;-0,4065;-0,7779;0,0430;0,879
21,5610;-0,4104;-0,7661;0,0430;0,870
21,5640;-0,4143;-0,7505;0,0391;0,858
21,5650;-0,4183;-0,7427;0,0391;0,853
21,5670;-0,5159;-0,9890;0,0703;1,118
21,5690;-0,5199;-0,9929;0,0742;1,123
21,5800;-0,5277;-0,9967;0,0820;1,131
21,5840;-0,5394;-0,9967;0,0977;1,138
21,5940;-0,5511;-1,0046;0,1094;1,151
21,6480;-0,5707;-1,0085;0,1250;1,165
21,6530;-0,5785;-1,0046;0,1329;1,167
21,6550;-0,5902;-0,9967;0,1367;1,166
21,6560;-0,5902;-0,9890;0,1367;1,160
21,6580;-0,5981;-0,9655;0,1290;1,143
21,6600;-0,5941;-0,9538;0,1211;1,130
21,6690;-0,5941;-0,9420;0,1094;1,119
21,6800;-0,5941;-0,9459;0,0977;1,121
21,6950;-0,6019;-0,9655;0,0899;1,141
21,7020;-0,6058;-0,9850;0,0859;1,160
21,7080;-0,6176;-1,0123;0,0859;1,189
21,7500;-0,6332;-1,0632;0,0859;1,240
21,7540;-0,6410;-1,0945;0,0977;1,272
21,7560;-0,6489;-1,1414;0,1133;1,318
21,7590;-0,6566;-1,1688;0,1211;1,346
21,7610;-0,6528;-1,1922;0,1367;1,366
21,7700;-0,6489;-1,1961;0,1524;1,369
21,7740;-0,6410;-1,1961;0,1563;1,366
21,7840;-0,6332;-1,1844;0,1563;1,352
21,8250;-0,6293;-1,1727;0,1524;1,340
21,8270;-0,6332;-1,1688;0,1446;1,337
21,8290;-0,6489;-1,1688;0,1329;1,343
21,8320;-0,6566;-1,1688;0,1250;1,346
21,8350;-0,6684;-1,1570;0,1016;1,340
21,8450;-0,6762;-1,1414;0,0899;1,330
21,8570;-0,6841;-1,1180;0,0742;1,313
21,8650;-0,6762;-1,0945;0,0703;1,288
21,8740;-0,6723;-1,0671;0,0742;1,263
21,8910;-0,6645;-1,0476;0,0782;1,243
21,9370;-0,6606;-1,0398;0,0899;1,235
21,9410;-0,6566;-1,0437;0,1055;1,238
21,9440;-0,6371;-1,0281;0,1290;1,216
21,9450;-0,6449;-1,0593;0,1407;1,248
21,9480;-0,6723;-1,1218;0,1524;1,317
21,9490;-0,6801;-1,1570;0,1681;1,353
21,9590;-0,6801;-1,1961;0,1719;1,387
21,9640;-0,6723;-1,2000;0,1602;1,385
21,9750;-0,6528;-1,1844;0,1485;1,360
21,9840;-0,6215;-1,1492;0,1250;1,312
22,0340;-0,6137;-1,1374;0,1094;1,297
22,0380;-0,6058;-1,1257;0,0938;1,282
22,0400;-0,6058;-1,1257;0,0820;1,281
22,0420;-0,6254;-1,1414;0,0664;1,303
22,0440;-0,6371;-1,1453;0,0703;1,312
22,0470;-0,6410;-1,1336;0,0782;1,305
22,0560;-0,6371;-1,1140;0,0782;1,286
22,0700;-0,6215;-1,0632;0,0899;1,235
22,0740;-0,6098;-1,0281;0,1016;1,200
22,0850;-0,5941;-0,9850;0,1133;1,156
22,1380;-0,5902;-0,9615;0,1172;1,134
22,1410;-0,5823;-0,9420;0,1250;1,115
22,1450;-0,5785;-0,9303;0,1211;1,102
22,1470;-0,5785;-0,9224;0,1250;1,096
22,1490;-0,5707;-0,9264;0,1211;1,095
22,1500;-0,5629;-0,9264;0,1094;1,090
22,1590;-0,5590;-0,9303;0,0977;1,090
22,1680;-0,5472;-0,9382;0,0859;1,089
22,1760;-0,5472;-0,9420;0,0782;1,092
22,1850;-0,5355;-0,9538;0,0742;1,096
22,1960;-0,5315;-0,9615;0,0703;1,101
22,2400;-0,5238;-0,9655;0,0664;1,100
22,2430;-0,5159;-0,9655;0,0703;1,097
22,2450;-0,4768;-0,9107;0,0742;1,031
22,2480;-0,4807;-0,9224;0,0782;1,043
22,2500;-0,4886;-0,9342;0,0820;1,057
22,2570;-0,4924;-0,9498;0,0938;1,074
22,2650;-0,5003;-0,9538;0,1016;1,082
22,2740;-0,4964;-0,9342;0,1055;1,063
22,2900;-0,4807;-0,8990;0,1055;1,025
22,2980;-0,4691;-0,8639;0,0938;0,987
22,3440;-0,4573;-0,8365;0,0938;0,958
22,3470;-0,4456;-0,7973;0,0820;0,917
22,3500;-0,4495;-0,7779;0,0782;0,902
22,3520;-0,4456;-0,7622;0,0703;0,886
22,3550;-0,4456;-0,7544;0,0547;0,878
22,3570;-0,4378;-0,7349;0,0468;0,857
22,3650;-0,4416;-0,7309;0,0430;0,855
22,3790;-0,4339;-0,7192;0,0391;0,841
22,4240;-0,4299;-0,7074;0,0430;0,829
22,4270;-0,4183;-0,7036;0,0351;0,819
22,4290;-0,4143;-0,7036;0,0430;0,818
22,4300;-0,4065;-0,7074;0,0547;0,818
22,4320;-0,4026;-0,7192;0,0586;0,826
22,6860;-0,4065;-0,7388;0,0703;0,846
22,6880;-0,4065;-0,7505;0,0820;0,857
22,6900;-0,4065;-0,7622;0,0820;0,868
22,6920;-0,4065;-0,7700;0,0859;0,875
22,6940;-0,3948;-0,7779;0,0899;0,877
22,6960;-0,3948;-0,7740;0,0938;0,874
22,6980;-0,3869;-0,7700;0,0859;0,866
22,7000;-0,3831;-0,7661;0,0820;0,860
22,7010;-0,3791;-0,7661;0,0782;0,858
22,7040;-0,3791;-0,7583;0,0664;0,850
22,7060;-0,3791;-0,7583;0,0586;0,850
22,7080;-0,3869;-0,7583;0,0508;0,853
22,7100;-0,4299;-0,7465;0,0782;0,865
22,7120;-0,4378;-0,7661;0,0782;0,886
22,7140;-0,4416;-0,7817;0,0742;0,901
22,7300;-0,4495;-0,8169;0,0703;0,935
22,7340;-0,4534;-0,8326;0,0586;0,950
22,7460;-0,4612;-0,8639;0,0508;0,981
22,7540;-0,4651;-0,8756;0,0430;0,992
22,7980;-0,4691;-0,8912;0,0351;1,008
22,8000;-0,4651;-0,8990;0,0351;1,013
22,8020;-0,4691;-0,9068;0,0312;1,021
22,8040;-0,4730;-0,9068;0,0312;1,023
22,8060;-0,4768;-0,9147;0,0351;1,032
22,8150;-0,4847;-0,9224;0,0508;1,043
22,8250;-0,4924;-0,9342;0,0547;1,057
22,8650;-0,5042;-0,9382;0,0624;1,067
22,8680;-0,5159;-0,9420;0,0664;1,076
22,8690;-0,5277;-0,9420;0,0742;1,082
22,8710;-0,5315;-0,9420;0,0859;1,085
22,8750;-0,5433;-0,9342;0,0899;1,084
22,8840;-0,5433;-0,9224;0,0899;1,074
22,9300;-0,5472;-0,9107;0,0859;1,066
22,9320;-0,5472;-0,9030;0,0820;1,059
22,9530;-0,5550;-0,9068;0,0664;1,065
22,9590;-0,5590;-0,9147;0,0586;1,074
22,9610;-0,5667;-0,9342;0,0508;1,094
22,9750;-0,5785;-0,9538;0,0430;1,116
22,9770;-0,5902;-0,9890;0,0391;1,152
22,9780;-0,5981;-1,0123;0,0391;1,176
22,9800;-0,6058;-1,0515;0,0468;1,214
23,0140;-0,6058;-1,0710;0,0508;1,232
23,0170;-0,6098;-1,1023;0,0703;1,262
23,0180;-0,6098;-1,1140;0,0742;1,272
23,0200;-0,6058;-1,1297;0,0820;1,285
23,0300;-0,6058;-1,1336;0,0938;1,289
23,0430;-0,6098;-1,1414;0,1016;1,298
23,0490;-0,6098;-1,1414;0,1055;1,298
23,1270;-0,6137;-1,1453;0,1055;1,304
23,1300;-0,6215;-1,1374;0,1016;1,300
23,1340;-0,6254;-1,1374;0,0977;1,302
23,1360;-0,6332;-1,1297;0,0899;1,298
23,1380;-0,6449;-1,1218;0,0782;1,296
23,1390;-0,6528;-1,1062;0,0624;1,286
23,1410;-0,6566;-1,0984;0,0586;1,281
23,1430;-0,6606;-1,0749;0,0547;1,263
23,1450;-0,6566;-1,0593;0,0508;1,247
23,1470;-0,6449;-1,0437;0,0547;1,228
23,1920;-0,6449;-1,0398;0,0547;1,225
23,1940;-0,6449;-1,0476;0,0703;1,232
23,1970;-0,6489;-1,0593;0,0782;1,245
23,1980;-0,6528;-1,0906;0,0938;1,274
23,2020;-0,6606;-1,1218;0,0938;1,305
23,2040;-0,6606;-1,1492;0,1016;1,329
23,2440;-0,6606;-1,1648;0,1016;1,343
23,2460;-0,6606;-1,1765;0,0977;1,353
23,2480;-0,6489;-1,1765;0,0859;1,346
23,2510;-0,6410;-1,1727;0,0820;1,339
23,2540;-0,6371;-1,1688;0,0703;1,333
23,2640;-0,6293;-1,1609;0,0664;1,322
23,3080;-0,6332;-1,1609;0,0586;1,324
23,3100;-0,6293;-1,1492;0,0586;1,312
23,3120;-0,6332;-1,1374;0,0624;1,303
23,3140;-0,6254;-1,1140;0,0703;1,279
23,3160;-0,6254;-1,0906;0,0742;1,259
23,3260;-0,6215;-1,0710;0,0820;1,241
23,3350;-0,6215;-1,0398;0,0977;1,215
23,3440;-0,6176;-1,0202;0,1016;1,197
23,3550;-0,6098;-0,9890;0,1016;1,166
23,3960;-0,6058;-0,9811;0,1016;1,158
23,3980;-0,6019;-0,9694;0,0977;1,145
23,4000;-0,6019;-0,9733;0,0938;1,148
23,4020;-0,5981;-0,9772;0,0859;1,149
23,4060;-0,5941;-0,9772;0,0782;1,146
23,4140;-0,5863;-0,9890;0,0664;1,152
23,4290;-0,5823;-0,9890;0,0664;1,150
23,4340;-0,5785;-1,0046;0,0586;1,161
23,4450;-0,5707;-1,0085;0,0508;1,160
23,4940;-0,5590;-1,0085;0,0547;1,154
23,4960;-0,5511;-1,0046;0,0586;1,147
23,4980;-0,5355;-1,0007;0,0703;1,137
23,5020;-0,5315;-0,9850;0,0742;1,122
23,5040;-0,5199;-0,9772;0,0820;1,110
23,5060;-0,5159;-0,9655;0,0938;1,099
23,5160;-0,5159;-0,9538;0,1055;1,089
23,5290;-0,5120;-0,9459;0,1094;1,081
23,5390;-0,5120;-0,9303;0,1133;1,068
23,5810;-0,5082;-0,9147;0,1133;1,052
23,5840;-0,5042;-0,8873;0,1094;1,026
23,5870;-0,4964;-0,8716;0,1055;1,009
23,8410;-0,4886;-0,8365;0,0977;0,974
23,8430;-0,4847;-0,8131;0,0859;0,950
23,8450;-0,4807;-0,8013;0,0782;0,938
23,8470;-0,4730;-0,7817;0,0664;0,916
23,8480;-0,4691;-0,7700;0,0586;0,904
23,8500;-0,4612;-0,7583;0,0508;0,889
23,8520;-0,4573;-0,7544;0,0508;0,884
23,8540;-0,4534;-0,7544;0,0508;0,882
23,8560;-0,4534;-0,7622;0,0508;0,888
23,8580;-0,4456;-0,7700;0,0624;0,892
23,8600;-0,4456;-0,7740;0,0664;0,896
23,8620;-0,4416;-0,7817;0,0703;0,901
23,8640;-0,4065;-0,7074;0,0624;0,818
23,8660;-0,4065;-0,6997;0,0624;0,812
23,8680;-0,4065;-0,6918;0,0664;0,805
23,8780;-0,4026;-0,6841;0,0703;0,797
23,8880;-0,4026;-0,6841;0,0742;0,797
23,8960;-0,4065;-0,6841;0,0782;0,800
23,9380;-0,4104;-0,6880;0,0820;0,805
23,9400;-0,4065;-0,6957;0,0859;0,810
23,9420;-0,4104;-0,7114;0,0859;0,826
23,9460;-0,4143;-0,7232;0,0859;0,838
23,9480;-0,4221;-0,7388;0,0899;0,856
23,9560;-0,4221;-0,7544;0,0820;0,868
23,9660;-0,4260;-0,7661;0,0820;0,880
24,0120;-0,4299;-0,7857;0,0782;0,899
24,0150;-0,4299;-0,7935;0,0782;0,906
24,0180;-0,4378;-0,8091;0,0742;0,923
24,0260;-0,4339;-0,8169;0,0703;0,928
24,0280;-0,4378;-0,8326;0,0703;0,943
24,0290;-0,4416;-0,8404;0,0703;0,952
24,0400;-0,4456;-0,8443;0,0742;0,958
24,0450;-0,4495;-0,8482;0,0782;0,963
24,0640;-0,4534;-0,8560;0,0820;0,972
24,0710;-0,4612;-0,8599;0,0899;0,980
24,0750;-0,4651;-0,8599;0,0938;0,982
24,0910;-0,4730;-0,8599;0,1016;0,987
24,0950;-0,4807;-0,8599;0,1016;0,990
24,1750;-0,4847;-0,8560;0,1094;0,990
24,1780;-0,4924;-0,8521;0,1094;0,990
24,1800;-0,4964;-0,8482;0,1055;0,988
24,1820;-0,5003;-0,8443;0,1094;0,987
24,1840;-0,5082;-0,8443;0,1055;0,991
24,1860;-0,5120;-0,8443;0,0977;0,992
24,1890;-0,5159;-0,8521;0,0977;1,001
24,2050;-0,5238;-0,8599;0,0899;1,011
24,2110;-0,5315;-0,8834;0,0859;1,035
24,2140;-0,5355;-0,8951;0,0859;1,047
24,2150;-0,5433;-0,9264;0,0899;1,078
24,2180;-0,5511;-0,9459;0,0859;1,098
24,2280;-0,5550;-0,9772;0,0938;1,128
24,2340;-0,5590;-0,9967;0,1055;1,148
24,2440;-0,5667;-1,0202;0,1094;1,172
24,2920;-0,5667;-1,0319;0,1094;1,182
24,2950;-0,5707;-1,0476;0,1211;1,199
24,2970;-0,5707;-1,0554;0,1250;1,206
24,2990;-0,5746;-1,0632;0,1329;1,216
24,3010;-0,5746;-1,0632;0,1367;1,216
24,3040;-0,5823;-1,0671;0,1290;1,223
24,3140;-0,5902;-1,0671;0,1250;1,226
24,3250;-0,5981;-1,0632;0,1211;1,226
24,3340;-0,6058;-1,0632;0,1172;1,229
24,3810;-0,6137;-1,0593;0,1094;1,229
24,3830;-0,6215;-1,0515;0,1094;1,226
24,3850;-0,6215;-1,0398;0,0977;1,215
24,3870;-0,6293;-1,0358;0,0977;1,216
24,3900;-0,6293;-1,0202;0,0977;1,203
24,3990;-0,6254;-1,0123;0,1016;1,194
24,4090;-0,6254;-1,0163;0,1055;1,198
24,4150;-0,6293;-1,0281;0,1133;1,211
24,4260;-0,6332;-1,0358;0,1211;1,220
24,4340;-0,6332;-1,0632;0,1290;1,244
24,4490;-0,6410;-1,0828;0,1329;1,265
24,4540;-0,6449;-1,1101;0,1367;1,291
24,4680;-0,6410;-1,1257;0,1407;1,303
24,4760;-0,6449;-1,1453;0,1367;1,321
24,5230;-0,6410;-1,1453;0,1329;1,319
24,5260;-0,6371;-1,1532;0,1250;1,323
24,5280;-0,6332;-1,1532;0,1211;1,321
24,5300;-0,6293;-1,1492;0,1133;1,315
24,5320;-0,6293;-1,1492;0,1094;1,315
24,5340;-0,6332;-1,1374;0,1055;1,306
24,5450;-0,6332;-1,1297;0,1055;1,299
24,5960;-0,6332;-1,1180;0,1133;1,290
24,5990;-0,6293;-1,1062;0,1172;1,278
24,6000;-0,6371;-1,0906;0,1250;1,269
24,6030;-0,6371;-1,0710;0,1250;1,252
24,6060;-0,6254;-1,0437;0,1329;1,224
24,6080;-0,6254;-1,0281;0,1329;1,211
24,6150;-0,6137;-1,0085;0,1367;1,188
24,6260;-0,6137;-1,0007;0,1290;1,181
24,6370;-0,6058;-0,9967;0,1250;1,173
24,6540;-0,6098;-1,0046;0,1172;1,181
24,6650;-0,6098;-1,0163;0,1094;1,190
24,7140;-0,6058;-1,0358;0,1016;1,204
24,7190;-0,6019;-1,0398;0,0977;1,205
24,7210;-0,5981;-1,0476;0,0977;1,210
24,7230;-0,5863;-1,0437;0,0938;1,201
24,7240;-0,5746;-1,0358;0,0899;1,188
24,7260;-0,5667;-1,0358;0,0899;1,184
24,9370;-0,5667;-1,0319;0,0977;1,181
24,9380;-0,5511;-1,0202;0,1055;1,164
24,9400;-0,5550;-1,0163;0,1055;1,163
24,9420;-0,5511;-1,0007;0,1133;1,148
24,9440;-0,5472;-0,9967;0,1133;1,143
24,9460;-0,5433;-0,9772;0,1133;1,124
24,9480;-0,5394;-0,9655;0,1133;1,112
24,9500;-0,5315;-0,9420;0,1094;1,087
24,9520;-0,5315;-0,9224;0,1055;1,070
24,9540;-0,5238;-0,8951;0,1016;1,042
24,9550;-0,5199;-0,8756;0,0899;1,022
24,9570;-0,5082;-0,8521;0,0820;0,996
24,9590;-0,4534;-0,8208;0,0742;0,941
24,9610;-0,4456;-0,8169;0,0820;0,934
24,9730;-0,4416;-0,8131;0,0820;0,929
24,9750;-0,4299;-0,8131;0,0859;0,924
24,9840;-0,4339;-0,8169;0,0782;0,928
24,9940;-0,4378;-0,8287;0,0820;0,941
25,0120;-0,4378;-0,8287;0,0782;0,940
25,0700;-0,4416;-0,8169;0,0742;0,932
25,0740;-0,4260;-0,7973;0,0703;0,907
25,0760;-0,4221;-0,7740;0,0624;0,884
