time;x;y;z;gforce
24.9650;-0.3752;-0.8990;0.0977;0.979
24.9670;-0.3791;-0.9030;0.0938;0.984
24.9700;-0.3831;-0.9107;0.0899;0.992
24.9720;-0.3869;-0.9147;0.0899;0.997
24.9740;-0.3908;-0.9224;0.0820;1.005
24.9750;-0.3908;-0.9303;0.0859;1.013
24.9770;-0.3987;-0.9382;0.0859;1.023
24.9790;-0.4534;-1.0085;0.1016;1.110
24.9810;-0.4495;-1.0085;0.1016;1.109
24.9830;-0.4495;-1.0007;0.1016;1.102
25.0330;-0.4456;-1.0007;0.1016;1.100
25.0350;-0.4495;-0.9929;0.1016;1.095
25.0370;-0.4495;-0.9850;0.1016;1.087
25.0400;-0.4456;-0.9772;0.1016;1.079
25.0410;-0.4416;-0.9694;0.1016;1.070
25.0430;-0.4416;-0.9615;0.1016;1.063
25.0880;-0.4378;-0.9538;0.0977;1.054
25.0910;-0.4378;-0.9498;0.0977;1.050
25.0930;-0.4339;-0.9420;0.1016;1.042
25.0950;-0.4339;-0.9342;0.1016;1.035
25.0990;-0.4299;-0.9303;0.1016;1.030
25.1400;-0.4299;-0.9342;0.1055;1.034
25.1420;-0.4260;-0.9303;0.1055;1.029
25.1450;-0.4221;-0.9303;0.1055;1.027
25.1460;-0.4183;-0.9264;0.1055;1.022
25.1500;-0.4143;-0.9264;0.1055;1.020
25.2000;-0.4065;-0.9303;0.1016;1.020
25.2020;-0.4065;-0.9264;0.1055;1.017
25.2040;-0.4065;-0.9303;0.1055;1.021
25.2060;-0.4026;-0.9342;0.1055;1.023
25.2070;-0.4026;-0.9303;0.1016;1.019
25.2100;-0.3987;-0.9264;0.1016;1.014
25.2210;-0.3908;-0.9224;0.0938;1.006
25.2300;-0.3908;-0.9186;0.0938;1.003
25.2740;-0.3869;-0.9186;0.0859;1.000
25.2780;-0.3869;-0.9147;0.0859;0.997
25.2800;-0.3869;-0.9068;0.0859;0.990
25.2820;-0.3869;-0.9068;0.0820;0.989
25.2840;-0.3869;-0.9030;0.0782;0.985
25.3370;-0.3831;-0.8951;0.0782;0.977
25.3400;-0.3791;-0.8873;0.0782;0.968
25.3420;-0.3831;-0.8834;0.0782;0.966
25.3430;-0.3791;-0.8795;0.0820;0.961
25.3460;-0.3791;-0.8756;0.0859;0.958
25.3600;-0.3752;-0.8716;0.0859;0.953
25.3700;-0.3713;-0.8678;0.0859;0.948
25.3800;-0.3674;-0.8639;0.0938;0.943
25.4300;-0.3713;-0.8639;0.0899;0.945
25.4320;-0.3713;-0.8639;0.0938;0.945
25.4340;-0.3557;-0.8404;0.0899;0.917
25.4370;-0.3557;-0.8482;0.0899;0.924
25.4400;-0.3635;-0.8678;0.0977;0.946
25.4410;-0.3674;-0.8834;0.0938;0.961
25.4510;-0.3791;-0.8912;0.0977;0.973
25.4650;-0.3752;-0.8912;0.0938;0.972
25.4760;-0.3557;-0.8639;0.0859;0.938
25.4830;-0.3517;-0.8599;0.0859;0.933
25.4910;-0.3479;-0.8521;0.0859;0.924
25.5000;-0.3479;-0.8482;0.0820;0.920
25.5500;-0.3557;-0.8521;0.0782;0.927
25.5530;-0.3596;-0.8639;0.0820;0.939
25.5540;-0.3635;-0.8716;0.0820;0.948
25.5560;-0.3635;-0.8756;0.0859;0.952
25.5580;-0.3674;-0.8678;0.0782;0.946
25.5600;-0.3635;-0.8599;0.0820;0.937
25.5710;-0.3557;-0.8482;0.0820;0.923
25.6200;-0.3557;-0.8443;0.0782;0.919
25.6220;-0.3596;-0.8404;0.0782;0.917
25.6260;-0.3635;-0.8404;0.0742;0.919
25.6280;-0.3674;-0.8521;0.0820;0.932
25.6300;-0.3752;-0.8560;0.0820;0.938
25.6310;-0.3791;-0.8560;0.0820;0.940
25.6400;-0.3752;-0.8521;0.0820;0.935
25.6500;-0.3713;-0.8521;0.0820;0.933
25.6610;-0.3752;-0.8521;0.0859;0.935
25.6710;-0.3713;-0.8521;0.0859;0.933
25.6800;-0.3713;-0.8599;0.0899;0.941
25.7270;-0.3791;-0.8639;0.0899;0.948
25.7300;-0.3831;-0.8795;0.0938;0.964
25.7320;-0.3869;-0.8912;0.0977;0.976
25.7330;-0.3869;-0.8990;0.0977;0.984
25.7350;-0.3908;-0.8990;0.0977;0.985
25.7410;-0.3831;-0.9030;0.0899;0.985
25.7540;-0.3869;-0.9068;0.0899;0.990
25.7640;-0.3908;-0.9107;0.0938;0.995
25.7710;-0.3908;-0.9186;0.0899;1.002
25.7810;-0.3948;-0.9264;0.0899;1.011
25.8290;-0.4026;-0.9382;0.0859;1.024
25.8330;-0.4104;-0.9459;0.0820;1.034
25.8350;-0.4065;-0.9538;0.0820;1.040
25.8360;-0.4143;-0.9538;0.0782;1.043
25.8380;-0.4143;-0.9577;0.0782;1.046
25.8440;-0.4143;-0.9538;0.0742;1.043
25.8600;-0.4143;-0.9615;0.0742;1.050
25.8620;-0.4260;-0.9655;0.0782;1.058
26.5600;-0.4260;-0.9694;0.0742;1.061
26.5620;-0.4299;-0.9772;0.0820;1.071
26.5640;-0.4339;-0.9850;0.0820;1.079
26.5650;-0.4378;-0.9890;0.0859;1.085
26.5670;-0.4416;-0.9890;0.0859;1.087
26.5700;-0.4378;-0.9929;0.0899;1.089
26.5720;-0.4416;-0.9967;0.0899;1.094
26.5730;-0.4456;-1.0046;0.0899;1.103
26.5750;-0.4456;-1.0123;0.0899;1.110
26.5780;-0.4495;-1.0163;0.0938;1.115
26.5880;-0.4534;-1.0241;0.0938;1.124
26.5900;-0.4534;-1.0319;0.0977;1.131
26.5920;-0.3869;-0.9030;0.0820;0.986
26.5940;-0.3791;-0.8990;0.0782;0.979
26.5950;-0.3752;-0.8912;0.0820;0.970
26.6070;-0.3791;-0.8834;0.0782;0.964
26.6100;-0.3752;-0.8912;0.0782;0.970
26.6200;-0.3791;-0.8834;0.0782;0.964
26.6300;-0.3831;-0.8873;0.0782;0.970
26.6750;-0.3791;-0.8873;0.0742;0.968
26.6800;-0.3791;-0.8795;0.0742;0.961
26.6820;-0.3791;-0.8716;0.0742;0.953
26.6840;-0.3713;-0.8639;0.0782;0.944
26.6850;-0.3713;-0.8599;0.0782;0.940
26.6940;-0.3674;-0.8560;0.0742;0.935
26.7000;-0.3713;-0.8560;0.0820;0.937
26.7100;-0.3713;-0.8639;0.0820;0.944
26.7610;-0.3713;-0.8639;0.0899;0.945
26.7630;-0.3752;-0.8639;0.0899;0.946
26.7650;-0.3713;-0.8678;0.0899;0.948
26.7740;-0.3674;-0.8639;0.0899;0.943
26.7750;-0.3635;-0.8639;0.0938;0.942
26.7770;-0.3557;-0.8599;0.0938;0.935
26.7860;-0.3557;-0.8639;0.0899;0.939
26.7900;-0.3596;-0.8639;0.0899;0.940
26.8000;-0.3596;-0.8678;0.0899;0.944
26.8120;-0.3596;-0.8716;0.0899;0.947
26.8550;-0.3596;-0.8716;0.0859;0.947
26.8570;-0.3596;-0.8716;0.0938;0.948
26.8590;-0.3596;-0.8716;0.0820;0.946
26.8610;-0.3635;-0.8716;0.0859;0.948
26.8650;-0.3596;-0.8678;0.0782;0.943
26.8720;-0.3596;-0.8639;0.0820;0.939
26.8900;-0.3674;-0.8678;0.0782;0.946
26.9380;-0.3674;-0.8678;0.0820;0.946
26.9410;-0.3713;-0.8678;0.0820;0.947
26.9430;-0.3713;-0.8639;0.0820;0.944
26.9440;-0.3752;-0.8639;0.0899;0.946
26.9500;-0.3713;-0.8560;0.0859;0.937
26.9620;-0.3752;-0.8560;0.0899;0.939
26.9700;-0.3752;-0.8599;0.0899;0.942
26.9800;-0.3831;-0.8599;0.0899;0.946
26.9960;-0.3791;-0.8678;0.0899;0.951
27.0090;-0.3831;-0.8678;0.0938;0.953
27.0110;-0.3831;-0.8716;0.0938;0.957
27.0210;-0.3869;-0.8795;0.0977;0.966
27.0300;-0.3869;-0.8873;0.0977;0.973
27.0840;-0.3869;-0.8912;0.0938;0.976
27.0880;-0.3908;-0.8990;0.0977;0.985
27.0900;-0.3948;-0.9030;0.0977;0.990
27.0920;-0.3948;-0.9107;0.0977;0.997
27.0940;-0.3948;-0.9224;0.0977;1.008
27.0960;-0.4026;-0.9224;0.0977;1.011
27.1040;-0.4065;-0.9303;0.0977;1.020
27.1100;-0.4065;-0.9342;0.0938;1.023
27.1210;-0.4065;-0.9420;0.0938;1.030
27.1650;-0.4104;-0.9459;0.0899;1.035
27.1670;-0.4183;-0.9538;0.0859;1.045
27.1700;-0.4221;-0.9577;0.0859;1.050
27.1710;-0.4221;-0.9577;0.0899;1.050
27.1830;-0.4260;-0.9615;0.0899;1.056
27.1900;-0.4339;-0.9694;0.0899;1.066
27.2100;-0.4378;-0.9772;0.0899;1.075
27.2540;-0.4416;-0.9772;0.0899;1.076
27.2570;-0.4456;-0.9850;0.0899;1.085
27.2590;-0.4495;-0.9850;0.0938;1.087
27.2630;-0.4495;-0.9929;0.0977;1.094
27.2640;-0.4495;-0.9967;0.0977;1.098
27.2720;-0.4534;-1.0046;0.0977;1.106
27.2890;-0.4534;-1.0123;0.0977;1.114
27.2910;-0.4573;-1.0202;0.1016;1.123
27.3030;-0.4534;-1.0241;0.0977;1.124
27.3220;-0.4573;-1.0319;0.0977;1.133
27.3350;-0.4573;-1.0398;0.0977;1.140
27.3390;-0.4534;-1.0437;0.0977;1.142
27.3440;-0.4612;-1.0437;0.0977;1.145
27.3610;-0.4573;-1.0476;0.0938;1.147
27.3670;-0.4612;-1.0515;0.0938;1.152
27.3710;-0.4612;-1.0554;0.0899;1.155
27.4240;-0.4651;-1.0593;0.0899;1.160
27.4270;-0.4612;-1.0593;0.0859;1.159
27.4300;-0.4651;-1.0632;0.0859;1.164
27.4320;-0.4612;-1.0593;0.0859;1.159
27.4340;-0.4612;-1.0554;0.0859;1.155
27.4360;-0.4612;-1.0515;0.0859;1.151
27.4450;-0.4612;-1.0437;0.0899;1.145
27.4880;-0.4651;-1.0437;0.0859;1.146
27.4910;-0.4691;-1.0398;0.0899;1.144
27.4930;-0.4651;-1.0358;0.0899;1.139
27.4940;-0.4651;-1.0319;0.0899;1.135
28.1030;-0.4651;-1.0281;0.0899;1.132
28.1040;-0.4651;-1.0202;0.0938;1.125
28.1060;-0.4573;-1.0202;0.0977;1.122
28.1080;-0.4612;-1.0202;0.0938;1.124
28.1100;-0.4573;-1.0163;0.0977;1.119
28.1120;-0.4534;-1.0123;0.1016;1.114
28.1140;-0.4573;-1.0163;0.1016;1.119
28.1160;-0.4573;-1.0123;0.1016;1.116
28.1180;-0.4495;-1.0085;0.1016;1.109
28.1200;-0.4456;-1.0046;0.1016;1.104
28.1220;-0.4456;-1.0007;0.1016;1.100
28.1230;-0.4416;-1.0007;0.0977;1.098
28.1250;-0.3752;-0.8756;0.0938;0.957
28.1270;-0.3791;-0.8834;0.0899;0.965
28.1390;-0.3791;-0.8873;0.0938;0.969
28.1420;-0.3752;-0.8834;0.0899;0.964
28.1520;-0.3674;-0.8716;0.0859;0.950
28.2030;-0.3596;-0.8599;0.0859;0.936
28.2060;-0.3596;-0.8599;0.0820;0.936
28.2070;-0.3635;-0.8599;0.0859;0.938
28.2100;-0.3713;-0.8678;0.0820;0.947
28.2120;-0.3752;-0.8795;0.0782;0.959
28.2140;-0.3831;-0.8834;0.0859;0.967
28.2220;-0.3869;-0.8834;0.0859;0.968
28.2330;-0.3831;-0.8795;0.0782;0.962
28.2790;-0.3831;-0.8678;0.0782;0.952
28.2820;-0.3752;-0.8639;0.0820;0.945
28.2850;-0.3791;-0.8599;0.0859;0.944
28.2870;-0.3831;-0.8639;0.0820;0.949
28.2890;-0.3869;-0.8716;0.0899;0.958
28.2900;-0.3987;-0.8795;0.0899;0.970
28.3000;-0.3987;-0.8834;0.0938;0.974
28.3110;-0.3948;-0.8834;0.0977;0.972
28.3720;-0.3948;-0.8795;0.0938;0.969
28.3740;-0.3908;-0.8795;0.0977;0.967
28.3760;-0.3948;-0.8834;0.0938;0.972
28.3780;-0.3987;-0.8873;0.0938;0.977
28.3810;-0.4065;-0.8990;0.0977;0.991
28.3840;-0.4065;-0.9068;0.0977;0.999
28.3920;-0.4104;-0.9186;0.0977;1.011
28.4030;-0.4143;-0.9186;0.0938;1.012
28.4550;-0.4104;-0.9186;0.0938;1.010
28.4570;-0.4143;-0.9224;0.0938;1.016
28.4790;-0.4104;-0.9264;0.0938;1.018
28.4850;-0.4143;-0.9264;0.0899;1.019
28.4890;-0.4183;-0.9382;0.0938;1.031
28.4910;-0.4260;-0.9420;0.0899;1.038
28.4930;-0.4299;-0.9459;0.0977;1.044
28.4940;-0.4299;-0.9498;0.0938;1.047
28.4960;-0.4339;-0.9577;0.0938;1.056
28.5600;-0.4339;-0.9538;0.0899;1.052
28.5620;-0.4339;-0.9577;0.0938;1.056
28.5640;-0.4378;-0.9577;0.0899;1.057
28.5650;-0.4416;-0.9615;0.0938;1.062
28.5670;-0.4416;-0.9655;0.0899;1.066
28.5790;-0.4456;-0.9733;0.0938;1.075
28.5810;-0.4495;-0.9772;0.0938;1.080
28.5830;-0.4534;-0.9811;0.0938;1.085
28.5840;-0.4534;-0.9890;0.0938;1.092
28.6040;-0.4573;-0.9967;0.0977;1.101
28.6100;-0.4534;-1.0007;0.0977;1.103
28.6820;-0.4573;-1.0085;0.0977;1.112
28.6840;-0.4573;-1.0123;0.0977;1.115
28.6860;-0.4573;-1.0202;0.0977;1.122
28.6890;-0.4612;-1.0281;0.1016;1.131
28.6900;-0.4612;-1.0319;0.0938;1.134
28.6940;-0.4612;-1.0358;0.0938;1.138
28.6960;-0.4573;-1.0358;0.0899;1.136
28.7400;-0.4612;-1.0398;0.0938;1.141
28.7430;-0.4612;-1.0437;0.0859;1.144
28.7450;-0.4651;-1.0476;0.0859;1.149
28.7530;-0.4651;-1.0437;0.0899;1.146
28.7990;-0.4691;-1.0398;0.0899;1.144
28.8010;-0.4651;-1.0358;0.0859;1.139
28.8030;-0.4612;-1.0319;0.0899;1.134
28.8050;-0.4651;-1.0319;0.0899;1.135
28.8060;-0.4651;-1.0281;0.0938;1.132
28.8100;-0.4651;-1.0241;0.0938;1.129
28.8200;-0.4612;-1.0241;0.0938;1.127
28.8310;-0.4651;-1.0202;0.0938;1.125
28.8720;-0.4612;-1.0241;0.0977;1.127
28.8750;-0.4612;-1.0202;0.0977;1.124
28.8780;-0.4612;-1.0163;0.0977;1.120
28.8800;-0.4573;-1.0123;0.1016;1.116
28.8820;-0.4534;-1.0123;0.0977;1.114
28.8900;-0.4495;-1.0046;0.0977;1.105
28.9030;-0.4456;-1.0046;0.1016;1.104
28.9120;-0.4456;-1.0007;0.1016;1.100
28.9210;-0.4416;-1.0007;0.0977;1.098
28.9350;-0.4416;-0.9967;0.0977;1.095
28.9400;-0.4416;-0.9929;0.0977;1.091
28.9900;-0.4378;-0.9890;0.0977;1.086
28.9930;-0.4339;-0.9890;0.0977;1.084
28.9960;-0.4339;-0.9772;0.0938;1.073
28.9980;-0.4299;-0.9694;0.0977;1.065
29.0010;-0.4260;-0.9655;0.0977;1.060
29.0030;-0.4221;-0.9538;0.0938;1.047
29.0120;-0.4221;-0.9459;0.0938;1.040
29.0230;-0.4221;-0.9420;0.0938;1.037
29.0300;-0.4183;-0.9382;0.0938;1.031
29.6610;-0.4183;-0.9264;0.0938;1.021
29.6630;-0.4143;-0.9224;0.0977;1.016
29.6650;-0.4143;-0.9186;0.0938;1.012
29.6670;-0.4104;-0.9147;0.0977;1.007
29.6690;-0.4065;-0.9068;0.0938;0.998
29.6710;-0.4065;-0.8990;0.0938;0.991
29.6730;-0.4026;-0.8951;0.0938;0.986
29.6740;-0.3987;-0.8912;0.0938;0.981
29.6760;-0.3948;-0.8912;0.0977;0.980
29.6780;-0.3948;-0.8912;0.0938;0.979
29.6810;-0.3948;-0.8912;0.1016;0.980
29.6820;-0.3948;-0.8912;0.0899;0.979
29.6840;-0.4065;-0.9068;0.0938;0.998
29.6860;-0.4104;-0.9068;0.1016;1.001
29.7000;-0.4104;-0.9107;0.1016;1.004
29.7030;-0.4143;-0.9107;0.1016;1.006
29.7100;-0.4143;-0.9147;0.1016;1.009
29.7550;-0.4183;-0.9186;0.1055;1.015
29.7600;-0.4143;-0.9224;0.1055;1.017
29.7610;-0.4183;-0.9264;0.1055;1.022
29.7630;-0.4221;-0.9264;0.1055;1.024
29.7650;-0.4183;-0.9303;0.1016;1.025
29.8070;-0.4260;-0.9342;0.1016;1.032
29.8100;-0.4299;-0.9382;0.0977;1.037
29.8130;-0.4339;-0.9382;0.1016;1.039
29.8150;-0.4299;-0.9459;0.1016;1.044
29.8170;-0.4339;-0.9459;0.1016;1.046
29.8200;-0.4339;-0.9459;0.0977;1.045
29.8300;-0.4339;-0.9498;0.0977;1.049
29.8750;-0.4378;-0.9498;0.0977;1.050
29.8800;-0.4378;-0.9577;0.0977;1.057
29.8820;-0.4456;-0.9577;0.0977;1.061
29.8830;-0.4495;-0.9615;0.1016;1.066
29.8860;-0.4495;-0.9615;0.0977;1.066
29.8940;-0.4495;-0.9694;0.1016;1.073
29.9470;-0.4495;-0.9694;0.1055;1.074
29.9500;-0.4495;-0.9733;0.1055;1.077
29.9520;-0.4534;-0.9772;0.1016;1.082
29.9550;-0.4534;-0.9811;0.1016;1.086
29.9570;-0.4573;-0.9850;0.0977;1.090
29.9590;-0.4573;-0.9890;0.0977;1.094
29.9610;-0.4573;-0.9967;0.1016;1.101
29.9720;-0.4612;-1.0007;0.1016;1.107
29.9800;-0.4573;-1.0046;0.1016;1.108
30.0310;-0.4612;-1.0123;0.0977;1.117
30.0330;-0.4651;-1.0085;0.0977;1.115
30.0350;-0.4612;-1.0123;0.0977;1.117
30.0370;-0.4612;-1.0163;0.1016;1.121
30.0390;-0.4573;-1.0163;0.0938;1.118
30.0410;-0.4612;-1.0123;0.0977;1.117
30.0520;-0.4612;-1.0163;0.1016;1.121
30.0600;-0.4612;-1.0241;0.1016;1.128
30.0700;-0.4651;-1.0202;0.0977;1.125
30.1300;-0.4612;-1.0202;0.0977;1.124
30.1320;-0.4651;-1.0123;0.0899;1.118
30.1340;-0.4573;-1.0085;0.0899;1.111
30.1360;-0.4612;-1.0123;0.0899;1.116
30.1380;-0.4612;-1.0085;0.0899;1.113
30.1420;-0.4573;-1.0123;0.0859;1.114
30.1500;-0.4612;-1.0123;0.0938;1.116
30.1660;-0.4612;-1.0123;0.0899;1.116
30.1700;-0.4573;-1.0163;0.0938;1.118
30.1840;-0.4534;-1.0085;0.0938;1.110
30.1900;-0.4495;-1.0085;0.0938;1.108
30.2000;-0.4456;-1.0046;0.0938;1.103
30.2130;-0.4495;-1.0046;0.1016;1.105
30.2740;-0.4456;-1.0007;0.0977;1.100
30.2760;-0.4416;-0.9967;0.0977;1.095
30.2800;-0.4378;-0.9967;0.0977;1.093
30.2820;-0.4378;-0.9929;0.0977;1.089
30.2830;-0.4339;-0.9890;0.0977;1.084
30.2850;-0.4339;-0.9890;0.0938;1.084
30.2860;-0.4299;-0.9772;0.0899;1.071
30.2940;-0.4260;-0.9772;0.0899;1.070
30.3040;-0.4260;-0.9694;0.0859;1.062
30.3200;-0.4221;-0.9615;0.0859;1.054
30.3720;-0.4221;-0.9577;0.0859;1.050
30.3820;-0.4183;-0.9498;0.0859;1.041
30.3860;-0.4221;-0.9459;0.0899;1.040
30.3890;-0.4183;-0.9342;0.0899;1.027
30.3920;-0.4104;-0.9303;0.0938;1.021
30.3940;-0.4104;-0.9224;0.0899;1.014
30.3950;-0.4104;-0.9186;0.0899;1.010
30.4040;-0.4065;-0.9107;0.0899;1.001
30.4200;-0.4026;-0.9030;0.0899;0.993
30.4310;-0.3987;-0.8990;0.0938;0.988
30.4750;-0.3987;-0.8912;0.0859;0.980
30.4770;-0.3908;-0.8873;0.0899;0.974
30.4790;-0.3908;-0.8912;0.0859;0.977
30.4820;-0.3908;-0.8834;0.0820;0.969
30.4900;-0.3908;-0.8834;0.0859;0.970
30.4910;-0.3869;-0.8834;0.0859;0.968
30.5010;-0.3831;-0.8756;0.0820;0.959
30.5100;-0.3831;-0.8795;0.0820;0.963
30.5210;-0.3831;-0.8716;0.0859;0.956
30.5300;-0.3791;-0.8678;0.0820;0.950
30.5400;-0.3831;-0.8678;0.0859;0.952
30.5920;-0.3831;-0.8678;0.0820;0.952
30.5950;-0.3752;-0.8678;0.0820;0.949
30.5970;-0.3752;-0.8639;0.0820;0.945
31.2690;-0.3713;-0.8639;0.0782;0.944
31.2710;-0.3791;-0.8599;0.0782;0.943
31.2730;-0.3752;-0.8599;0.0742;0.941
31.2750;-0.3752;-0.8560;0.0742;0.938
31.2760;-0.3752;-0.8599;0.0782;0.941
31.2790;-0.3752;-0.8560;0.0782;0.938
31.2810;-0.3752;-0.8521;0.0742;0.934
31.2830;-0.3752;-0.8521;0.0703;0.934
31.2850;-0.3752;-0.8521;0.0742;0.934
31.2860;-0.3752;-0.8560;0.0782;0.938
31.2890;-0.3791;-0.8560;0.0782;0.939
31.2910;-0.3791;-0.8560;0.0742;0.939
31.2930;-0.4573;-0.9694;0.1016;1.077
31.2940;-0.4573;-0.9694;0.1055;1.077
31.2970;-0.4573;-0.9772;0.1016;1.084
31.3100;-0.4573;-0.9772;0.1055;1.084
31.3120;-0.4573;-0.9811;0.1016;1.087
31.3300;-0.4573;-0.9811;0.0977;1.087
31.3790;-0.4573;-0.9811;0.0938;1.087
31.3810;-0.4573;-0.9850;0.0938;1.090
31.3830;-0.4612;-0.9890;0.0938;1.095
31.3850;-0.4612;-0.9890;0.0977;1.096
31.3960;-0.4651;-0.9850;0.0977;1.094
31.4000;-0.4612;-0.9890;0.0899;1.095
31.4440;-0.4612;-0.9850;0.0977;1.092
31.4480;-0.4573;-0.9850;0.0938;1.090
31.4510;-0.4573;-0.9772;0.0938;1.083
31.4530;-0.4534;-0.9811;0.0977;1.085
31.4540;-0.4573;-0.9811;0.0938;1.087
31.4620;-0.4534;-0.9811;0.0977;1.085
31.4800;-0.4534;-0.9811;0.0938;1.085
31.5290;-0.4534;-0.9811;0.0977;1.085
31.5310;-0.4495;-0.9772;0.0938;1.080
31.5330;-0.4456;-0.9772;0.0977;1.078
31.5350;-0.4456;-0.9772;0.0938;1.078
31.5450;-0.4416;-0.9733;0.0938;1.073
31.5500;-0.4416;-0.9772;0.0938;1.076
31.5700;-0.4378;-0.9772;0.0938;1.075
31.5810;-0.4339;-0.9733;0.0977;1.070
31.5960;-0.4299;-0.9733;0.0938;1.068
31.6000;-0.4339;-0.9694;0.0977;1.067
31.6490;-0.4299;-0.9655;0.0938;1.061
31.6520;-0.4221;-0.9538;0.0938;1.047
31.6540;-0.4260;-0.9538;0.0899;1.048
31.6550;-0.4183;-0.9459;0.0899;1.038
31.6600;-0.4221;-0.9498;0.0938;1.044
31.6610;-0.4183;-0.9459;0.0899;1.038
31.6700;-0.4221;-0.9420;0.0899;1.036
31.6820;-0.4143;-0.9342;0.0859;1.026
31.6900;-0.4183;-0.9303;0.0859;1.024
31.7000;-0.4143;-0.9224;0.0859;1.015
31.7490;-0.4104;-0.9147;0.0899;1.007
31.7520;-0.4104;-0.9107;0.0899;1.003
31.7550;-0.4065;-0.9107;0.0899;1.001
31.7570;-0.4065;-0.9107;0.0938;1.002
31.7600;-0.4065;-0.9068;0.0899;0.998
31.7610;-0.4026;-0.9068;0.0938;0.997
31.7700;-0.3987;-0.8990;0.0938;0.988
31.7910;-0.3948;-0.8912;0.0938;0.979
31.7930;-0.3908;-0.8873;0.0899;0.974
31.8450;-0.3869;-0.8795;0.0938;0.965
31.8480;-0.3869;-0.8795;0.0899;0.965
31.8500;-0.3869;-0.8756;0.0899;0.962
31.8520;-0.3831;-0.8756;0.0899;0.960
31.8620;-0.3831;-0.8716;0.0820;0.956
31.8710;-0.3791;-0.8678;0.0820;0.950
31.8800;-0.3791;-0.8639;0.0782;0.947
31.8920;-0.3752;-0.8599;0.0820;0.942
31.9030;-0.3791;-0.8560;0.0782;0.939
31.9100;-0.3752;-0.8599;0.0782;0.941
31.9550;-0.3791;-0.8599;0.0782;0.943
31.9570;-0.3831;-0.8599;0.0820;0.945
31.9600;-0.3791;-0.8599;0.0782;0.943
31.9610;-0.3791;-0.8521;0.0820;0.936
31.9710;-0.3831;-0.8482;0.0820;0.934
31.9800;-0.3791;-0.8443;0.0782;0.929
31.9900;-0.3791;-0.8482;0.0782;0.932
32.0410;-0.3831;-0.8521;0.0820;0.938
32.0440;-0.3831;-0.8521;0.0859;0.938
32.0460;-0.3831;-0.8560;0.0782;0.941
32.0470;-0.3831;-0.8560;0.0820;0.941
32.0500;-0.3869;-0.8599;0.0820;0.947
32.0600;-0.3869;-0.8639;0.0782;0.950
32.0750;-0.3831;-0.8639;0.0820;0.949
32.0800;-0.3869;-0.8716;0.0820;0.957
32.0910;-0.3869;-0.8716;0.0859;0.958
32.1010;-0.3869;-0.8756;0.0820;0.961
32.1100;-0.3948;-0.8795;0.0859;0.968
32.1530;-0.3948;-0.8873;0.0820;0.975
32.1560;-0.3987;-0.8912;0.0859;0.980
32.1600;-0.3987;-0.8951;0.0782;0.983
32.1620;-0.3948;-0.8951;0.0782;0.981
32.1700;-0.3987;-0.8990;0.0782;0.987
32.1800;-0.4026;-0.9030;0.0782;0.992
32.1970;-0.4026;-0.9068;0.0782;0.995
32.2000;-0.4065;-0.9107;0.0782;1.000
32.2100;-0.4065;-0.9147;0.0782;1.004
32.2210;-0.4143;-0.9186;0.0742;1.010
32.2700;-0.4183;-0.9186;0.0742;1.012
32.2740;-0.4143;-0.9224;0.0820;1.015
32.9400;-0.4183;-0.9264;0.0782;1.019
32.9410;-0.4221;-0.9303;0.0820;1.025
32.9430;-0.4260;-0.9303;0.0859;1.027
32.9450;-0.4260;-0.9382;0.0859;1.034
32.9470;-0.4299;-0.9382;0.0859;1.036
32.9480;-0.4299;-0.9459;0.0899;1.043
32.9500;-0.4299;-0.9459;0.0859;1.043
32.9520;-0.4339;-0.9498;0.0899;1.048
32.9540;-0.4339;-0.9498;0.0938;1.048
32.9550;-0.4339;-0.9538;0.0899;1.052
32.9570;-0.4339;-0.9577;0.0938;1.056
32.9600;-0.4378;-0.9655;0.0859;1.064
32.9610;-0.4260;-0.9264;0.0899;1.024
32.9630;-0.4221;-0.9264;0.0899;1.022
32.9750;-0.4221;-0.9224;0.0899;1.018
32.9840;-0.4183;-0.9186;0.0899;1.013
33.0310;-0.4183;-0.9147;0.0938;1.010
33.0350;-0.4143;-0.9107;0.0859;1.004
33.0370;-0.4104;-0.9068;0.0859;0.999
33.0390;-0.4104;-0.9030;0.0859;0.996
33.0410;-0.4104;-0.8990;0.0899;0.992
33.0500;-0.4065;-0.8990;0.0859;0.990
33.1030;-0.4065;-0.8951;0.0859;0.987
33.1070;-0.4026;-0.8990;0.0859;0.989
33.1100;-0.4104;-0.8951;0.0899;0.989
33.1110;-0.4065;-0.8912;0.0899;0.984
33.1130;-0.4026;-0.8873;0.0938;0.979
33.1140;-0.3987;-0.8912;0.0938;0.981
33.1220;-0.3948;-0.8873;0.0859;0.975
33.1370;-0.3987;-0.8795;0.0859;0.969
33.1410;-0.3908;-0.8834;0.0899;0.970
33.1500;-0.3908;-0.8795;0.0899;0.967
33.1960;-0.3948;-0.8756;0.0899;0.965
33.1980;-0.3948;-0.8795;0.0899;0.968
33.2000;-0.3908;-0.8795;0.0899;0.967
33.2030;-0.3908;-0.8716;0.0899;0.959
33.2050;-0.3869;-0.8716;0.0899;0.958
33.2120;-0.3831;-0.8678;0.0820;0.952
33.2400;-0.3831;-0.8639;0.0859;0.949
33.2510;-0.3869;-0.8639;0.0859;0.950
33.2520;-0.3869;-0.8599;0.0820;0.947
33.3170;-0.3869;-0.8560;0.0859;0.943
33.3200;-0.3831;-0.8560;0.0820;0.941
