time,x,y,z
18:22:56:777,0.01,0.00,-0.01
18:22:56:966,0.01,0.00,-0.01
18:22:56:967,0.01,0.01,-0.01
18:22:56:968,0.01,0.02,-0.01
18:22:56:970,-0.00,0.02,-0.01
18:22:56:972,-0.00,0.02,-0.01
18:22:56:973,-0.01,0.02,-0.00
18:22:56:974,0.00,0.02,0.00
18:22:56:975,0.01,0.01,0.01
18:22:56:977,0.02,0.01,0.01
18:22:56:978,0.02,-0.00,0.00
18:22:56:979,0.01,-0.00,-0.01
18:22:56:981,-0.01,0.01,-0.00
18:22:56:982,0.01,-0.01,0.02
18:22:56:984,0.02,-0.02,0.02
18:22:56:993,0.01,-0.02,0.02
18:22:57:0,-0.00,-0.02,0.02
18:22:57:10,0.00,-0.01,0.02
18:22:57:51,0.00,0.00,0.02
18:22:57:53,0.01,0.00,0.02
18:22:57:55,0.01,0.01,0.02
18:22:57:56,0.01,0.01,0.01
18:22:57:58,0.00,0.01,-0.00
18:22:57:101,0.00,0.00,-0.01
18:22:57:103,0.01,-0.01,-0.01
18:22:57:104,0.01,-0.02,-0.00
18:22:57:106,0.01,-0.02,0.01
18:22:57:108,0.01,-0.01,0.01
18:22:57:117,0.00,0.00,-0.00
18:22:57:127,0.00,0.00,-0.01
18:22:57:182,-0.01,-0.01,-0.01
18:22:57:187,-0.01,-0.02,0.00
18:22:57:189,-0.01,-0.01,0.01
18:22:57:191,0.00,-0.02,0.00
18:22:57:193,0.00,-0.01,0.00
18:22:57:196,0.00,0.00,-0.01
18:22:57:205,0.01,-0.01,-0.01
18:22:57:214,0.00,-0.01,0.00
18:22:57:225,0.01,-0.01,0.00
18:22:57:234,0.01,-0.02,0.01
18:22:57:281,0.00,-0.02,0.01
18:22:57:286,0.00,-0.02,0.00
18:22:57:288,-0.01,-0.02,-0.01
18:22:57:292,-0.01,-0.01,-0.01
18:22:57:295,0.00,-0.01,-0.01
18:22:57:297,0.01,-0.01,0.00
18:22:57:306,0.02,-0.02,0.01
18:22:57:312,0.03,-0.01,0.00
18:22:57:324,0.03,-0.00,0.00
18:22:57:331,0.03,-0.00,-0.01
18:22:57:393,0.03,-0.00,-0.02
18:22:57:397,0.02,-0.00,-0.01
18:22:57:401,0.01,-0.01,-0.01
18:22:57:405,-0.00,-0.00,0.00
18:22:57:407,-0.01,-0.00,0.01
18:22:57:409,-0.01,-0.01,0.00
18:22:57:411,-0.01,-0.01,0.00
18:22:57:413,-0.00,-0.01,0.00
18:22:57:429,-0.00,-0.00,0.00
18:22:57:479,-0.00,0.01,-0.01
18:22:57:482,-0.01,-0.00,-0.02
18:22:57:485,-0.00,-0.00,-0.02
18:22:57:488,-0.00,-0.01,-0.01
18:22:57:490,0.01,-0.02,0.00
18:22:57:492,0.01,-0.02,0.01
18:22:57:499,-0.00,-0.01,0.01
18:22:57:506,0.01,0.00,0.01
18:22:57:516,0.01,0.01,0.01
18:22:57:526,0.01,0.02,0.01
18:22:57:578,0.01,0.02,0.00
18:22:57:582,0.01,0.01,0.00
18:22:57:586,0.02,0.00,0.00
18:22:57:588,0.02,0.00,0.01
18:22:57:591,0.01,0.00,0.00
18:22:57:594,0.00,-0.01,0.00
18:22:57:604,-0.00,-0.01,0.00
18:22:57:625,0.01,-0.01,0.00
18:22:57:633,0.01,-0.01,0.00
18:22:57:642,0.02,0.00,0.00
18:22:57:696,0.01,-0.01,0.00
18:22:57:700,-0.01,0.00,0.01
18:22:57:704,-0.01,0.00,0.02
18:22:57:707,-0.01,-0.01,0.02
18:22:57:709,0.00,0.00,0.02
18:22:57:712,0.00,-0.01,0.02
18:22:57:715,0.01,-0.01,0.01
18:22:57:724,0.01,0.00,0.01
18:22:57:730,0.00,-0.01,0.01
18:22:57:743,0.01,-0.01,0.01
18:22:57:749,0.01,-0.01,0.01
18:22:57:782,0.00,-0.02,0.01
18:22:57:785,0.01,-0.02,0.01
18:22:57:787,0.01,-0.01,0.00
18:22:57:798,0.01,-0.01,-0.00
18:22:57:808,0.00,-0.01,-0.00
18:22:57:817,-0.01,-0.03,0.01
18:22:57:827,-0.02,-0.03,0.01
18:22:57:870,-0.02,-0.02,0.01
18:22:57:872,-0.01,-0.01,0.01
18:22:57:874,-0.01,0.00,0.01
18:22:57:876,-0.00,-0.01,0.01
18:22:58:74,0.01,-0.01,0.01
18:22:58:75,0.01,0.00,0.01
18:22:58:77,0.02,-0.01,-0.00
18:22:58:78,0.02,-0.00,-0.01
18:22:58:80,0.02,-0.00,-0.02
18:22:58:81,0.02,-0.00,-0.01
18:22:58:83,0.02,0.01,-0.01
18:22:58:84,0.02,0.02,0.00
18:22:58:85,0.01,0.01,-0.01
18:22:58:87,0.01,0.02,-0.01
18:22:58:88,-0.00,0.01,-0.01
18:22:58:90,-0.00,0.01,0.00
18:22:58:91,0.01,0.01,0.01
18:22:58:92,-0.00,-0.00,0.01
18:22:58:102,-0.01,-0.00,0.01
18:22:58:109,-0.01,-0.01,0.00
18:22:58:123,0.01,-0.01,0.00
18:22:58:129,0.03,-0.01,-0.01
18:22:58:171,0.17,-0.25,-0.04
18:22:58:173,1.43,-3.05,1.60
18:22:58:175,5.15,-5.84,5.03
18:22:58:177,6.81,-8.64,7.96
18:22:58:179,8.29,-11.19,11.41
18:22:58:192,8.87,-11.19,12.23
18:22:58:198,6.98,-11.18,11.66
18:22:58:239,7.01,-11.17,11.51
18:22:58:243,6.62,-11.15,11.11
18:22:58:246,5.71,-11.13,11.59
18:22:58:249,4.78,-11.09,11.38
18:22:58:251,3.96,-11.04,11.16
18:22:58:256,3.48,-10.98,10.59
18:22:58:266,3.09,-10.91,9.77
18:22:58:312,2.50,-10.43,8.94
18:22:58:317,1.67,-8.22,8.05
18:22:58:323,0.75,-4.08,7.05
18:22:58:325,-0.09,1.52,6.03
18:22:58:328,-0.89,6.88,5.36
18:22:58:331,-1.53,10.44,4.89
18:22:58:335,-1.93,12.04,4.61
18:22:58:344,-2.25,12.05,4.69
18:22:58:359,-2.45,11.85,4.68
18:22:58:363,-2.56,11.70,4.58
18:22:58:421,-2.69,11.58,4.40
18:22:58:425,-2.85,11.60,4.16
18:22:58:428,-3.00,11.67,3.84
18:22:58:431,-3.23,11.70,3.45
18:22:58:434,-3.52,11.72,3.03
18:22:58:438,-3.80,11.69,2.58
18:22:58:442,-4.07,11.63,2.11
18:22:58:445,-4.29,11.60,1.60
18:22:58:454,-4.43,11.55,1.06
18:22:58:460,-4.54,11.48,0.50
18:22:58:476,-4.66,11.41,-0.07
18:22:58:480,-4.77,11.30,-0.64
18:22:58:534,-4.89,11.19,-1.20
18:22:58:539,-4.99,11.09,-1.79
18:22:58:542,-5.04,10.93,-2.34
18:22:58:546,-5.08,10.76,-2.92
18:22:58:550,-5.08,10.56,-3.48
18:22:58:553,-5.07,10.31,-4.03
18:22:58:556,-5.01,10.06,-4.58
18:22:58:560,-4.86,9.79,-5.08
18:22:58:569,-4.69,9.50,-5.56
18:22:58:577,-4.53,9.20,-6.01
18:22:58:587,-4.41,8.89,-6.41
18:22:58:639,-4.33,8.58,-6.75
18:22:58:645,-4.20,8.27,-7.05
18:22:58:649,-3.95,7.96,-7.24
18:22:58:655,-3.57,7.66,-7.38
18:22:58:660,-3.12,7.36,-7.43
18:22:58:665,-2.62,7.05,-7.43
18:22:58:668,-2.14,6.73,-7.39
18:22:58:673,-1.67,6.39,-7.34
18:22:58:677,-1.23,6.04,-7.27
18:22:58:689,-0.81,5.69,-7.18
18:22:58:694,-0.44,5.31,-7.07
18:22:58:703,-0.14,4.92,-6.92
18:22:58:746,0.07,4.51,-6.69
18:22:58:749,0.25,4.07,-6.43
18:22:58:751,0.40,3.63,-6.12
18:22:58:754,0.55,3.23,-5.80
18:22:58:757,0.72,2.85,-5.49
18:22:58:765,0.87,2.50,-5.16
18:22:58:807,1.03,2.18,-4.84
18:22:58:811,1.20,1.89,-4.53
18:22:58:813,1.36,1.61,-4.20
18:22:58:815,1.48,1.35,-3.87
18:22:58:818,1.59,1.10,-3.56
18:22:58:821,1.67,0.85,-3.23
18:22:58:831,1.72,0.62,-2.92
18:22:58:845,1.78,0.43,-2.62
18:22:58:849,1.82,0.25,-2.32
18:22:58:904,1.84,0.09,-2.03
18:22:58:909,1.85,-0.04,-1.72
18:22:58:912,1.85,-0.18,-1.43
18:22:58:914,1.84,-0.28,-1.13
18:22:58:916,1.82,-0.35,-0.85
18:22:58:919,1.80,-0.42,-0.60
18:22:58:923,1.81,-0.47,-0.34
18:22:58:932,1.81,-0.51,-0.09
18:22:59:161,1.81,-0.54,0.15
18:22:59:163,1.79,-0.56,0.38
18:22:59:164,1.76,-0.55,0.59
18:22:59:166,1.71,-0.54,0.79
18:22:59:168,1.66,-0.52,0.99
18:22:59:170,1.61,-0.50,1.20
18:22:59:172,1.54,-0.49,1.40
18:22:59:174,1.45,-0.47,1.58
18:22:59:176,1.36,-0.44,1.76
18:22:59:178,1.28,-0.39,1.90
18:22:59:180,1.20,-0.33,2.01
18:22:59:182,1.13,-0.28,2.12
18:22:59:183,0.28,0.43,2.69
18:22:59:185,0.23,0.47,2.65
18:22:59:197,0.16,0.51,2.60
18:22:59:200,0.11,0.55,2.54
18:22:59:239,0.08,0.58,2.48
18:22:59:242,0.05,0.61,2.41
18:22:59:244,0.03,0.64,2.35
18:22:59:246,0.00,0.66,2.28
18:22:59:248,-0.05,0.69,2.21
18:22:59:260,-0.04,1.03,2.32
18:22:59:267,1.02,5.67,7.52
18:22:59:278,-3.87,10.29,5.16
18:22:59:287,-8.73,14.91,2.65
18:22:59:324,-13.67,19.19,-0.06
18:22:59:328,-19.56,19.18,-1.90
18:22:59:330,-11.71,12.35,2.39
18:22:59:332,-10.01,9.48,5.21
18:22:59:344,-7.76,7.58,12.22
18:22:59:347,-3.23,3.28,11.94
18:22:59:356,-6.47,6.05,10.22
18:22:59:365,-3.50,4.89,10.02
18:22:59:378,-1.02,2.64,5.58
18:22:59:384,-0.91,2.81,2.44
18:22:59:395,-0.72,2.45,2.13
18:22:59:404,-0.41,1.77,1.92
18:22:59:459,-0.01,1.16,1.76
18:22:59:464,0.50,0.89,1.65
18:22:59:467,1.13,1.04,1.51
18:22:59:470,3.31,-0.07,1.31
18:22:59:475,5.69,-1.15,1.05
18:22:59:479,6.23,0.09,0.80
18:22:59:484,6.24,1.15,0.69
18:22:59:488,4.43,3.59,0.62
18:22:59:492,2.31,5.86,0.62
18:22:59:502,1.92,5.43,0.63
18:22:59:512,3.05,5.56,1.10
18:22:59:521,4.87,7.34,2.37
18:22:59:558,8.11,10.00,4.37
18:22:59:562,7.57,12.67,8.01
18:22:59:564,6.26,12.94,7.68
18:22:59:566,4.27,10.18,6.39
18:22:59:569,0.81,6.30,4.30
18:22:59:579,1.15,2.27,0.55
18:22:59:624,1.11,0.03,0.24
18:22:59:627,1.17,-0.67,0.09
18:22:59:629,1.24,-1.00,-0.03
18:22:59:631,1.28,-1.13,-0.15
18:22:59:632,1.23,-1.27,-0.27
18:22:59:637,0.95,-1.54,-0.27
18:22:59:647,-0.46,-3.10,0.04
18:22:59:661,-4.39,-8.80,0.73
18:22:59:666,-9.09,-14.84,1.40
18:22:59:677,-11.11,-19.97,1.90
18:22:59:687,-10.03,-20.89,1.84
18:22:59:728,-6.02,-16.59,1.36
18:22:59:732,-1.20,-11.64,0.74
18:22:59:736,1.16,-7.26,0.22
18:22:59:739,1.55,-5.57,0.12
18:22:59:742,1.55,-4.88,0.12
18:22:59:745,1.60,-4.33,0.56
18:22:59:754,1.93,-3.75,1.63
18:22:59:764,4.84,-2.43,4.93
18:22:59:777,9.60,0.88,9.29
18:22:59:783,11.99,2.13,11.41
18:22:59:794,12.88,3.13,12.18
18:22:59:803,10.86,3.30,11.06
18:22:59:848,6.84,1.74,8.97
18:22:59:853,5.04,2.34,8.95
18:22:59:856,4.26,2.77,9.44
18:22:59:859,3.39,2.68,9.30
18:22:59:863,2.32,1.88,8.74
18:22:59:865,1.28,0.51,7.77
18:22:59:873,0.51,-1.09,6.83
18:22:59:881,0.29,-2.59,6.20
18:22:59:898,0.47,-3.87,6.08
18:22:59:903,0.67,-4.76,6.39
18:22:59:948,0.70,-5.19,6.91
18:22:59:951,0.48,-4.93,7.20
18:22:59:953,0.39,-4.41,7.19
18:22:59:958,0.39,-4.01,6.90
18:22:59:961,0.40,-3.64,6.46
18:22:59:963,0.53,-3.53,6.16
18:22:59:972,0.41,-3.53,5.91
18:22:59:978,0.23,-3.37,5.75
18:22:59:988,0.17,-3.21,5.61
18:22:59:997,0.06,-3.16,5.35
18:23:00:55,-0.03,-3.10,5.08
18:23:00:59,-0.10,-3.03,4.84
18:23:00:249,-0.20,-2.97,4.61
18:23:00:251,-0.29,-2.89,4.39
18:23:00:253,-0.37,-2.82,4.13
18:23:00:255,-0.44,-2.76,3.88
18:23:00:257,-0.53,-2.67,3.59
18:23:00:259,-0.60,-2.59,3.31
18:23:00:261,-0.66,-2.50,3.02
18:23:00:263,-0.71,-2.41,2.74
18:23:00:266,-0.76,-2.33,2.48
18:23:00:267,-0.79,-2.25,2.25
18:23:00:270,-0.80,-2.05,1.84
18:23:00:272,-0.79,-1.88,1.48
18:23:00:273,-0.67,-0.96,-0.07
18:23:00:275,-0.63,-0.83,-0.23
18:23:00:277,-0.60,-0.71,-0.37
18:23:00:289,-0.57,-0.61,-0.48
18:23:00:292,-0.53,-0.51,-0.59
18:23:00:299,-0.51,-0.41,-0.67
18:23:00:311,-0.48,-0.33,-0.75
18:23:00:318,-0.43,-0.24,-0.80
18:23:00:361,-0.37,-0.16,-0.82
18:23:00:364,-0.32,-0.07,-0.84
18:23:00:366,-0.28,-0.01,-0.85
18:23:00:367,-0.24,0.06,-0.85
18:23:00:378,-0.20,0.11,-0.85
18:23:00:386,-0.16,0.16,-0.84
18:23:00:426,-0.12,0.22,-0.81
18:23:00:428,-0.08,0.25,-0.77
18:23:00:430,-0.05,0.29,-0.74
18:23:00:435,-0.01,0.32,-0.70
18:23:00:445,0.01,0.34,-0.66
18:23:00:454,0.03,0.37,-0.62
18:23:00:464,0.05,0.38,-0.58
18:23:00:511,0.07,0.39,-0.54
18:23:00:514,0.10,0.40,-0.50
18:23:00:516,0.13,0.40,-0.46
18:23:00:517,0.14,0.39,-0.43
18:23:00:518,0.16,0.41,-0.40
18:23:00:523,0.16,0.41,-0.36
18:23:00:532,0.16,0.41,-0.32
18:23:00:545,0.16,0.42,-0.29
18:23:00:556,0.17,0.40,-0.26
18:23:00:564,0.17,0.39,-0.24
18:23:00:571,0.17,0.37,-0.21
18:23:00:608,0.17,0.35,-0.19
18:23:00:620,0.16,0.32,-0.15
18:23:00:630,0.14,0.28,-0.11
18:23:00:639,0.12,0.24,-0.08
18:23:00:649,0.12,0.22,-0.05
18:23:00:669,0.12,0.19,-0.04
18:23:00:732,0.11,0.17,-0.02
18:23:00:736,0.08,0.13,0.00
18:23:00:739,0.07,0.10,0.02
18:23:00:742,0.06,0.08,0.03
18:23:00:745,0.05,0.06,0.04
18:23:00:748,0.04,0.05,0.05
18:23:00:751,0.02,0.04,0.07
18:23:00:753,0.01,0.01,0.08
18:23:00:760,0.01,0.00,0.09
18:23:00:766,0.01,-0.01,0.10
18:23:00:778,0.01,-0.03,0.10
18:23:00:786,0.01,-0.04,0.11
18:23:00:795,0.00,-0.06,0.10
18:23:00:805,-0.00,-0.05,0.09
18:23:00:878,-0.01,-0.05,0.09
18:23:00:883,-0.01,-0.05,0.09
18:23:00:885,-0.01,-0.04,0.09
18:23:00:888,-0.02,-0.06,0.10
18:23:00:890,-0.02,-0.07,0.09
18:23:00:894,-0.02,-0.07,0.08
18:23:00:897,-0.01,-0.07,0.07
18:23:00:899,-0.01,-0.07,0.05
18:23:00:903,-0.02,-0.07,0.05
18:23:00:912,-0.02,-0.06,0.04
18:23:00:986,-0.02,-0.07,0.04
18:23:00:989,-0.02,-0.08,0.03
18:23:00:995,-0.03,-0.07,0.03
18:23:00:998,-0.03,-0.05,0.03
18:23:01:1,-0.03,-0.04,0.04
18:23:01:3,-0.04,-0.04,0.03
18:23:01:5,-0.03,-0.04,0.03
18:23:01:12,-0.04,-0.04,0.03
18:23:01:19,-0.04,-0.04,0.02
18:23:01:76,-0.03,-0.04,0.01
18:23:01:79,-0.03,-0.03,0.00
18:23:01:82,-0.02,-0.03,-0.01
18:23:01:84,-0.02,-0.03,-0.01
18:23:01:86,-0.02,-0.02,-0.01
18:23:01:88,-0.03,-0.01,-0.01
18:23:01:90,-0.02,-0.00,-0.01
18:23:01:98,-0.02,-0.01,-0.01
18:23:01:106,-0.02,-0.02,0.00
18:23:01:143,-0.01,-0.01,-0.00
18:23:01:146,-0.01,-0.02,-0.01
18:23:01:147,-0.01,-0.01,-0.01
18:23:01:149,-0.00,-0.01,-0.01
18:23:01:155,-0.00,-0.01,-0.00
18:23:01:165,-0.00,0.00,-0.01
18:23:01:179,-0.01,-0.00,-0.01
18:23:01:184,-0.02,-0.00,-0.01
18:23:01:382,-0.03,-0.00,-0.02
18:23:01:384,-0.04,-0.00,-0.01
18:23:01:385,-0.03,-0.00,-0.01
18:23:01:386,-0.03,0.01,-0.01
18:23:01:388,-0.03,0.01,0.00
18:23:01:389,-0.03,0.00,-0.00
18:23:01:391,-0.03,0.01,-0.00
18:23:01:392,-0.02,0.00,0.00
18:23:01:393,-0.02,-0.01,-0.01
18:23:01:394,-0.01,0.00,-0.01
18:23:01:396,-0.00,0.01,-0.01
18:23:01:397,-0.01,0.01,-0.01
18:23:01:399,-0.02,0.00,0.01
18:23:01:400,-0.02,-0.01,0.01
18:23:01:408,-0.01,0.00,0.01
18:23:01:418,-0.01,0.00,0.01
18:23:01:461,-0.01,-0.01,0.01
18:23:01:463,-0.00,-0.01,0.01
18:23:01:465,-0.01,-0.01,0.01
18:23:01:467,-0.01,-0.01,-0.00
18:23:01:468,-0.00,0.00,0.01
18:23:01:511,-0.01,0.00,0.02
18:23:01:513,-0.01,0.00,0.01
18:23:01:515,-0.02,-0.01,-0.00
18:23:01:516,-0.01,-0.01,-0.00
18:23:01:530,-0.01,-0.01,0.01
18:23:01:534,-0.01,-0.01,0.02
18:23:01:583,-0.00,-0.01,0.01
18:23:01:586,-0.01,-0.00,0.01
18:23:01:588,0.00,-0.00,0.01
18:23:01:589,0.00,0.01,0.00
18:23:01:591,0.00,0.02,0.01
18:23:01:594,0.00,0.01,0.01
18:23:01:603,0.00,0.01,-0.00
18:23:01:652,0.00,-0.00,-0.00
18:23:01:654,-0.01,-0.00,-0.01
18:23:01:656,-0.02,-0.00,0.00
18:23:01:657,-0.02,0.01,0.00
18:23:01:662,-0.02,-0.00,0.00
18:23:01:676,-0.02,-0.00,0.01
18:23:01:683,-0.02,-0.00,0.00
18:23:01:698,-0.02,-0.01,0.00
18:23:01:701,-0.02,-0.00,0.01
18:23:01:766,-0.01,-0.00,0.01
18:23:01:769,-0.01,-0.01,0.01
18:23:01:772,-0.01,-0.01,0.00
18:23:01:774,-0.01,-0.01,-0.01
18:23:01:776,-0.01,0.00,-0.01
18:23:01:779,-0.00,0.00,-0.01
18:23:01:782,0.01,-0.01,0.00
18:23:01:798,0.01,-0.02,0.00
18:23:01:807,-0.00,-0.02,0.00
18:23:01:817,-0.01,-0.02,-0.01
18:23:01:879,-0.00,-0.02,-0.01
18:23:01:882,-0.00,-0.02,-0.01
18:23:01:885,0.01,-0.02,-0.01
18:23:01:887,0.02,-0.01,-0.01
18:23:01:888,0.01,-0.01,-0.01
18:23:01:890,0.02,-0.01,-0.01
18:23:01:894,0.01,-0.01,-0.01
18:23:01:897,0.00,-0.02,-0.01
18:23:01:905,0.00,-0.02,0.00
18:23:01:915,0.00,-0.01,0.01
18:23:01:924,0.01,-0.01,0.01
18:23:01:972,0.02,-0.01,0.01
18:23:01:974,0.03,-0.01,0.00
18:23:01:978,0.02,-0.01,-0.01
18:23:01:979,0.02,-0.01,-0.01
18:23:01:980,0.01,-0.01,-0.01
18:23:01:986,0.00,-0.00,-0.01
18:23:01:992,0.01,-0.00,-0.01
18:23:02:2,0.00,-0.00,-0.01
18:23:02:21,0.01,0.01,-0.01
18:23:02:60,-0.01,0.01,-0.01
18:23:02:63,-0.01,-0.00,-0.02
18:23:02:64,-0.01,0.01,-0.02
18:23:02:66,-0.02,-0.00,-0.02
18:23:02:70,-0.01,-0.00,-0.02
18:23:02:80,-0.01,-0.00,0.00
18:23:02:89,-0.01,-0.01,0.00
18:23:02:109,-0.00,-0.01,0.00
18:23:02:165,-0.00,-0.01,-0.01
18:23:02:169,-0.00,0.00,-0.01
18:23:02:173,-0.00,0.01,-0.01
18:23:02:176,-0.01,0.01,-0.01
18:23:02:179,-0.00,0.01,-0.00
18:23:02:182,-0.00,0.00,-0.00
18:23:02:185,-0.00,-0.01,-0.01
18:23:02:187,-0.00,-0.01,-0.00
18:23:02:197,-0.00,-0.01,-0.00
18:23:02:206,0.01,-0.01,0.01
18:23:02:216,0.01,0.00,0.00
18:23:02:226,0.02,0.00,0.01
18:23:02:298,0.01,0.01,0.01
18:23:02:302,-0.00,0.01,0.01
18:23:02:305,-0.00,0.00,0.01
18:23:02:307,-0.01,0.00,0.01
18:23:02:310,-0.00,0.01,0.01
18:23:02:314,-0.00,0.01,-0.00
18:23:02:317,-0.00,0.01,-0.01
18:23:02:520,-0.00,0.00,-0.01
18:23:02:521,-0.01,-0.01,-0.00
18:23:02:522,-0.01,-0.01,0.01
18:23:02:524,-0.00,-0.01,0.02
18:23:02:525,-0.00,0.00,0.02
18:23:02:526,-0.00,0.00,0.01
18:23:02:528,-0.00,0.00,0.01
18:23:02:529,-0.01,0.00,-0.00
18:23:02:531,-0.01,-0.01,-0.00
18:23:02:532,-0.00,-0.01,-0.00
18:23:02:533,0.01,-0.01,-0.00
18:23:02:535,0.01,0.00,-0.00
18:23:02:536,-0.01,0.00,-0.01
18:23:02:538,-0.02,0.00,-0.01
18:23:02:548,0.00,0.00,-0.00
18:23:02:556,0.00,0.00,0.00
18:23:02:566,0.00,0.01,0.00
18:23:02:576,0.00,0.00,0.00
18:23:02:616,-0.01,0.01,0.01
18:23:02:618,0.00,0.01,0.00
18:23:02:620,0.01,0.00,0.00
18:23:02:621,0.02,0.00,0.00
18:23:02:624,0.03,-0.01,-0.01
18:23:02:634,0.02,-0.01,-0.01
18:23:02:648,0.01,-0.01,-0.01
18:23:02:654,0.00,-0.01,-0.01
18:23:02:664,0.00,0.00,-0.01
18:23:02:673,0.01,-0.01,-0.01
18:23:02:714,0.01,-0.01,-0.01
18:23:02:717,0.00,-0.02,-0.01
18:23:02:719,-0.01,-0.01,-0.01
18:23:02:722,-0.02,-0.01,-0.01
18:23:02:732,-0.03,-0.01,-0.01
18:23:02:742,-0.03,-0.01,-0.01
18:23:02:824,-0.01,-0.01,-0.01
18:23:02:830,0.00,-0.01,-0.01
18:23:02:832,-0.01,-0.01,-0.01
18:23:02:834,0.00,-0.01,-0.01
18:23:02:836,-0.01,0.00,-0.00
18:23:02:838,-0.01,0.00,-0.01
18:23:02:840,-0.01,0.00,-0.00
18:23:02:849,-0.02,0.01,-0.01
18:23:02:858,-0.03,0.01,-0.00
18:23:02:926,-0.03,0.01,0.01
18:23:02:931,-0.03,0.01,-0.01
18:23:02:934,-0.02,0.00,-0.01
18:23:02:936,-0.02,-0.01,-0.01
18:23:02:938,-0.02,-0.00,-0.01
18:23:02:940,-0.03,-0.00,-0.00
18:23:02:942,-0.02,-0.00,-0.00
18:23:02:949,-0.02,0.00,-0.00
18:23:02:956,-0.01,0.00,0.01
18:23:02:966,-0.01,0.01,0.01
18:23:03:29,-0.01,0.00,0.01
18:23:03:33,-0.00,0.01,-0.00
18:23:03:35,-0.00,-0.00,-0.00
18:23:03:37,-0.00,0.01,-0.00
18:23:03:53,-0.00,0.01,-0.00
18:23:03:112,-0.00,0.01,0.01
18:23:03:115,0.00,-0.00,0.01
18:23:03:117,0.01,-0.00,0.01
18:23:03:119,0.01,0.00,0.01
18:23:03:121,0.02,0.01,0.01
18:23:03:123,0.01,0.02,0.01
18:23:03:134,0.01,0.01,0.01
18:23:03:140,0.00,0.00,0.00
18:23:03:160,0.00,-0.00,-0.00
18:23:03:215,0.00,0.00,0.00
18:23:03:219,-0.01,0.01,-0.00
18:23:03:221,-0.01,0.01,0.01
18:23:03:223,-0.01,0.02,0.01
18:23:03:225,-0.01,0.01,0.01
18:23:03:228,0.00,0.00,0.02
18:23:03:232,0.00,0.00,0.01
18:23:03:241,0.01,-0.01,0.02
18:23:03:257,0.01,-0.01,0.01
18:23:03:317,-0.01,-0.01,0.01
18:23:03:320,-0.01,-0.01,0.01
18:23:03:323,-0.01,-0.01,0.01
18:23:03:325,0.00,-0.01,-0.00
18:23:03:326,0.01,-0.01,0.01
18:23:03:336,0.02,-0.01,0.00
18:23:03:345,0.02,-0.00,0.01
18:23:03:412,0.01,0.01,0.01
18:23:03:416,0.01,0.02,0.00
18:23:03:418,0.01,0.01,0.00
18:23:03:420,-0.00,0.01,0.00
18:23:03:423,-0.01,-0.00,-0.01
18:23:03:425,-0.01,-0.01,-0.01
18:23:03:427,-0.01,-0.01,-0.01
18:23:03:434,-0.00,-0.00,0.00
18:23:03:442,0.01,-0.00,0.00
18:23:03:452,-0.00,-0.00,0.00
18:23:03:461,-0.00,-0.00,0.01
18:23:03:516,-0.00,-0.01,0.00
18:23:03:519,-0.00,-0.01,0.01
18:23:03:522,-0.00,-0.01,0.00
18:23:03:524,-0.00,-0.01,0.00
18:23:03:526,-0.00,0.00,0.00
18:23:03:531,-0.01,0.00,-0.01
18:23:03:752,-0.01,-0.01,-0.01
18:23:03:754,-0.00,-0.01,-0.01
18:23:03:755,-0.00,0.00,-0.01
18:23:03:756,-0.00,0.00,-0.01
18:23:03:757,-0.00,0.01,-0.01
18:23:03:759,-0.00,0.00,-0.01
18:23:03:760,-0.00,0.01,-0.01
18:23:03:761,-0.00,0.00,-0.00
18:23:03:763,-0.00,0.00,0.00
18:23:03:764,-0.00,0.00,-0.00
18:23:03:766,-0.00,-0.01,-0.00
18:23:03:767,-0.00,0.00,-0.00
18:23:03:768,-0.01,-0.01,0.01
18:23:03:769,-0.01,-0.01,0.01
18:23:03:780,-0.01,-0.01,0.00
18:23:03:782,-0.02,-0.01,0.00
18:23:03:792,-0.02,-0.01,-0.01
18:23:03:802,-0.01,-0.01,-0.00
18:23:03:847,-0.01,-0.01,-0.01
18:23:03:851,-0.01,-0.01,0.00
18:23:03:860,0.00,-0.01,0.00
18:23:03:870,-0.01,0.00,-0.01
18:23:03:922,-0.01,0.01,-0.01
18:23:03:925,-0.01,0.02,-0.01
18:23:03:927,-0.02,0.02,-0.01
18:23:03:930,-0.00,0.02,-0.00
18:23:03:932,-0.00,0.01,-0.00
18:23:03:934,-0.00,0.00,-0.00
18:23:03:943,0.01,0.00,-0.00
18:23:03:949,0.01,-0.01,-0.00
18:23:03:958,0.01,-0.00,-0.00
18:23:03:968,0.01,-0.00,-0.00
18:23:03:977,0.01,-0.00,-0.00
18:23:04:31,-0.00,-0.00,-0.00
18:23:04:34,-0.00,-0.00,-0.00
18:23:04:37,-0.01,-0.00,-0.00
18:23:04:39,-0.00,-0.00,-0.00
18:23:04:55,-0.00,-0.00,-0.00
18:23:04:68,0.01,-0.00,0.01
18:23:04:74,0.01,-0.00,0.01
18:23:04:94,0.01,-0.00,0.01
18:23:04:149,0.01,-0.00,-0.00
18:23:04:152,0.01,-0.00,-0.00
18:23:04:154,0.00,-0.00,-0.00
18:23:04:156,0.00,0.01,0.01
18:23:04:158,-0.01,0.01,0.01
18:23:04:160,-0.01,0.01,0.01
18:23:04:162,0.00,0.01,0.01
18:23:04:172,0.00,0.01,0.00
18:23:04:232,0.01,0.01,0.01
