time,x,y,z
18:10:53:17,-0.01,0.00,0.01
18:10:53:20,-0.01,-0.01,0.01
18:10:53:21,0.00,-0.01,0.00
18:10:53:28,0.00,-0.01,-0.00
18:10:53:38,0.00,-0.01,0.00
18:10:53:53,-0.01,0.00,-0.00
18:10:53:69,-0.02,0.00,-0.00
18:10:53:77,-0.02,0.00,-0.00
18:10:53:126,-0.01,0.00,-0.00
18:10:53:129,-0.01,-0.01,-0.00
18:10:53:131,-0.01,-0.01,-0.00
18:10:53:134,-0.01,-0.02,-0.00
18:10:53:145,0.00,-0.02,-0.00
18:10:53:191,0.00,-0.01,-0.00
18:10:53:195,0.00,0.00,-0.00
18:10:53:197,0.00,0.01,-0.00
18:10:53:200,-0.01,0.00,-0.00
18:10:53:213,-0.01,0.00,-0.00
18:10:53:236,0.00,0.00,-0.00
18:10:53:242,0.00,0.00,-0.01
18:10:53:253,-0.01,0.00,-0.01
18:10:53:262,-0.01,0.01,-0.01
18:10:53:272,-0.01,0.01,-0.01
18:10:53:283,-0.01,0.01,-0.00
18:10:53:328,0.01,0.01,-0.00
18:10:53:331,-0.00,0.00,-0.00
18:10:53:334,-0.00,-0.01,-0.00
18:10:53:342,0.01,-0.01,-0.00
18:10:53:355,-0.00,-0.01,-0.01
18:10:53:359,-0.00,0.00,-0.01
18:10:53:410,-0.00,0.00,-0.00
18:10:53:413,-0.00,0.01,0.01
18:10:53:415,-0.00,0.00,0.01
18:10:53:418,-0.00,0.00,-0.01
18:10:53:427,-0.00,0.01,-0.01
18:10:53:438,-0.01,0.01,-0.01
18:10:53:446,-0.01,0.01,-0.00
18:10:53:456,-0.02,0.01,0.01
18:10:53:503,-0.01,0.00,0.01
18:10:53:506,-0.01,0.00,0.01
18:10:53:508,-0.00,0.00,0.01
18:10:53:509,0.01,0.00,0.00
18:10:53:511,-0.00,0.00,0.00
18:10:53:524,-0.01,0.00,0.00
18:10:53:537,-0.01,0.00,0.00
18:10:53:544,-0.00,-0.01,0.00
18:10:53:553,0.01,-0.01,-0.01
18:10:53:563,0.02,-0.02,0.00
18:10:53:596,0.02,-0.02,0.00
18:10:53:599,0.02,-0.01,0.01
18:10:53:600,0.02,-0.01,0.02
18:10:53:603,0.01,0.00,0.01
18:10:53:612,-0.00,0.00,0.01
18:10:53:621,-0.00,0.01,0.00
18:10:53:631,-0.00,0.01,-0.01
18:10:53:641,-0.00,0.01,-0.01
18:10:53:653,0.00,0.01,-0.01
18:10:53:660,0.00,0.00,-0.01
18:10:53:670,0.00,0.00,0.00
18:10:53:680,0.00,-0.01,0.00
18:10:53:721,0.01,-0.01,0.00
18:10:53:724,0.01,-0.00,0.00
18:10:53:726,0.00,0.01,0.00
18:10:53:729,0.00,-0.00,0.00
18:10:53:739,0.00,-0.01,0.00
18:10:53:758,0.01,-0.01,0.01
18:10:53:851,-0.00,0.00,0.01
18:10:53:853,-0.01,0.00,0.01
18:10:53:855,-0.02,0.00,0.01
18:10:53:857,-0.03,0.00,0.00
18:10:53:859,-0.02,0.00,0.00
18:10:53:861,-0.01,-0.01,0.00
18:10:53:862,-0.00,-0.01,0.00
18:10:53:864,0.01,-0.01,-0.00
18:10:53:866,0.02,-0.01,-0.01
18:10:53:868,0.02,0.00,-0.01
18:10:53:870,0.02,0.00,-0.01
18:10:53:915,0.01,0.00,-0.01
18:10:53:919,-0.00,0.00,0.01
18:10:53:921,-0.00,0.00,0.01
18:10:53:924,-0.00,-0.01,0.01
18:10:53:926,0.01,-0.01,0.01
18:10:53:928,-0.00,-0.01,-0.00
18:10:53:937,-0.00,-0.01,-0.00
18:10:53:942,-0.01,0.00,-0.00
18:10:53:994,-0.01,0.00,-0.00
18:10:53:997,-0.00,0.00,-0.00
18:10:53:999,-0.00,0.00,-0.00
18:10:54:2,0.01,0.00,-0.00
18:10:54:4,-0.00,0.00,-0.00
18:10:54:6,-0.01,0.00,-0.00
18:10:54:14,-0.01,0.00,-0.00
18:10:54:20,-0.02,0.00,-0.00
18:10:54:30,-0.01,-0.01,-0.00
18:10:54:75,-0.00,-0.01,-0.00
18:10:54:79,0.01,-0.01,-0.00
18:10:54:81,0.01,0.00,-0.00
18:10:54:83,0.01,0.00,0.01
18:10:54:92,-0.00,0.00,0.01
18:10:54:98,-0.00,0.00,0.01
18:10:54:146,-0.01,0.00,0.01
18:10:54:149,-0.01,0.00,-0.00
18:10:54:151,-0.00,0.00,-0.00
18:10:54:153,-0.01,0.01,-0.00
18:10:54:154,-0.00,0.01,-0.00
18:10:54:156,-0.00,0.01,-0.01
18:10:54:195,0.01,0.00,-0.01
18:10:54:198,0.01,0.00,-0.01
18:10:54:200,0.01,0.00,-0.00
18:10:54:207,0.01,0.00,0.01
18:10:54:224,-0.00,0.01,0.01
18:10:54:244,-0.00,0.01,-0.00
18:10:54:254,-0.00,0.01,-0.00
18:10:54:263,0.01,0.00,-0.00
18:10:54:273,0.01,0.00,-0.00
18:10:54:283,0.01,0.00,-0.00
18:10:54:314,0.01,-0.01,0.01
18:10:54:317,0.01,0.00,0.01
18:10:54:331,0.01,0.01,0.01
18:10:54:341,0.01,0.02,-0.00
18:10:54:354,0.01,0.01,-0.00
18:10:54:360,0.01,0.00,-0.00
18:10:54:371,0.01,-0.01,-0.00
18:10:54:380,0.01,-0.02,-0.01
18:10:54:390,0.01,-0.01,-0.01
18:10:54:399,0.01,-0.00,-0.01
18:10:54:457,0.01,0.01,-0.01
18:10:54:461,0.01,0.02,-0.00
18:10:54:463,0.01,0.01,-0.00
18:10:54:466,0.01,-0.00,-0.00
18:10:54:468,0.01,-0.01,-0.01
18:10:54:471,0.01,-0.01,-0.01
18:10:54:472,0.01,-0.02,-0.01
18:10:54:480,0.01,-0.01,-0.01
18:10:54:519,0.01,-0.01,-0.00
18:10:54:521,-0.00,-0.01,0.01
18:10:54:523,-0.00,-0.00,0.01
18:10:54:526,-0.00,-0.00,0.01
18:10:54:538,0.00,-0.00,-0.00
18:10:54:546,-0.01,-0.00,0.01
18:10:54:555,-0.02,-0.00,0.01
18:10:54:565,-0.02,-0.00,0.01
18:10:54:574,-0.03,-0.00,0.01
18:10:54:618,-0.02,-0.00,-0.00
18:10:54:621,-0.01,-0.01,-0.00
18:10:54:622,0.00,-0.01,-0.00
18:10:54:624,0.01,-0.01,-0.00
18:10:54:626,0.01,-0.01,0.01
18:10:54:632,0.00,-0.00,0.01
18:10:54:642,-0.01,-0.00,0.01
18:10:54:656,-0.01,-0.01,0.01
18:10:54:662,-0.01,-0.01,-0.00
18:10:54:672,0.00,-0.01,-0.00
18:10:54:681,0.00,-0.01,-0.00
18:10:54:726,0.00,0.00,-0.00
18:10:54:729,-0.01,-0.01,-0.00
18:10:54:731,-0.01,-0.01,0.01
18:10:54:733,-0.01,-0.01,-0.00
18:10:54:743,0.00,0.00,-0.00
18:10:54:749,0.00,0.00,-0.01
18:10:54:759,0.00,-0.01,-0.01
18:10:54:798,0.00,-0.02,-0.00
18:10:54:802,0.00,-0.02,-0.00
18:10:54:803,0.00,-0.01,0.01
18:10:54:810,0.00,0.00,0.01
18:10:54:827,0.00,0.00,0.02
18:10:54:901,0.00,0.01,0.01
18:10:54:902,-0.01,0.01,0.01
18:10:54:904,-0.00,0.01,0.02
18:10:54:906,-0.01,0.01,0.01
18:10:54:907,-0.01,0.00,0.01
18:10:54:908,-0.00,0.01,0.01
18:10:54:910,-0.00,0.01,-0.01
18:10:54:911,-0.00,-0.00,-0.01
18:10:54:917,-0.00,-0.01,-0.01
18:10:54:924,-0.00,-0.01,-0.01
18:10:54:966,-0.00,-0.02,-0.00
18:10:54:968,0.01,-0.00,-0.00
18:10:54:971,0.01,0.01,-0.01
18:10:54:973,0.01,0.02,-0.01
18:10:54:983,0.01,0.01,-0.01
18:10:54:992,-0.00,0.01,-0.00
18:10:55:37,-0.00,-0.00,-0.00
18:10:55:40,-0.00,-0.00,-0.00
18:10:55:42,-0.01,-0.00,0.00
18:10:55:44,-0.00,-0.00,0.01
18:10:55:46,-0.00,0.01,0.01
18:10:55:61,0.01,0.02,0.01
18:10:55:115,0.01,0.02,0.01
18:10:55:120,0.01,0.02,-0.00
18:10:55:122,0.01,0.02,-0.01
18:10:55:124,0.01,0.01,-0.01
18:10:55:126,0.01,-0.00,-0.01
18:10:55:129,-0.00,-0.00,-0.01
18:10:55:131,-0.00,-0.00,-0.00
18:10:55:139,-0.00,0.01,-0.01
18:10:55:148,-0.00,-0.00,-0.01
18:10:55:158,0.01,-0.00,-0.01
18:10:55:178,-0.00,-0.00,-0.00
18:10:55:230,-0.00,-0.00,-0.01
18:10:55:237,-0.00,-0.01,-0.01
18:10:55:240,-0.00,-0.01,-0.01
18:10:55:242,-0.00,0.00,-0.00
18:10:55:246,-0.00,-0.01,-0.01
18:10:55:249,-0.00,-0.02,-0.01
18:10:55:257,0.01,-0.03,-0.01
18:10:55:265,0.01,-0.03,-0.01
18:10:55:276,-0.00,-0.02,-0.00
18:10:55:284,-0.00,-0.01,-0.00
18:10:55:294,-0.00,-0.01,0.01
18:10:55:332,-0.00,-0.01,0.01
18:10:55:335,0.01,-0.01,0.01
18:10:55:337,0.01,-0.01,0.01
18:10:55:338,0.01,0.00,0.00
18:10:55:345,0.01,0.00,0.00
18:10:55:356,0.01,0.00,0.00
18:10:55:381,-0.00,0.00,0.00
18:10:55:419,-0.01,-0.01,0.00
18:10:55:421,-0.01,-0.00,0.00
18:10:55:423,-0.00,-0.00,0.00
18:10:55:430,0.01,-0.00,0.01
18:10:55:440,0.01,0.01,0.02
18:10:55:511,-0.00,0.01,0.01
18:10:55:515,-0.00,0.01,0.00
18:10:55:518,-0.00,0.01,-0.01
18:10:55:521,-0.00,-0.00,-0.01
18:10:55:524,0.01,-0.01,-0.01
18:10:55:533,0.01,-0.01,0.00
18:10:55:539,0.02,-0.00,0.01
18:10:55:558,0.02,0.01,0.02
18:10:55:566,0.02,0.01,0.02
18:10:55:576,0.02,-0.00,0.01
18:10:55:629,0.02,-0.00,0.01
18:10:55:633,0.01,-0.01,0.00
18:10:55:636,0.01,-0.00,0.00
18:10:55:639,-0.00,-0.00,-0.00
18:10:55:642,-0.01,0.02,-0.00
18:10:55:645,-0.01,0.02,-0.00
18:10:55:654,-0.01,0.02,-0.00
18:10:55:664,-0.00,0.02,-0.00
18:10:55:676,0.00,0.01,-0.00
18:10:55:683,0.00,-0.00,-0.00
18:10:55:693,0.00,-0.01,-0.00
18:10:55:757,0.00,-0.01,-0.00
18:10:55:761,0.00,-0.00,-0.00
18:10:55:763,-0.01,0.01,-0.00
18:10:55:766,-0.01,0.01,-0.00
18:10:55:768,-0.01,0.01,-0.00
18:10:55:770,-0.01,0.02,-0.00
18:10:55:774,0.00,0.02,-0.00
18:10:55:783,0.00,0.02,-0.01
18:10:55:791,0.00,0.01,-0.01
18:10:55:799,-0.01,-0.00,-0.02
18:10:55:833,-0.01,-0.00,-0.02
18:10:55:835,-0.01,0.01,-0.02
18:10:55:838,-0.01,0.02,-0.01
18:10:55:839,-0.01,0.02,-0.00
18:10:55:848,-0.01,0.01,0.00
18:10:55:858,-0.01,-0.00,-0.01
18:10:55:868,-0.01,-0.00,-0.00
18:10:55:878,0.01,-0.00,-0.01
18:10:55:920,-0.00,0.01,-0.02
18:10:55:922,-0.00,0.01,-0.01
18:10:55:924,-0.01,0.01,-0.01
18:10:55:926,-0.02,0.01,-0.01
18:10:55:927,-0.01,0.01,-0.00
18:10:55:996,-0.01,0.01,-0.00
18:10:55:998,0.00,0.01,-0.00
18:10:55:999,-0.01,0.01,-0.00
18:10:56:0,-0.01,0.01,-0.00
18:10:56:2,-0.02,0.01,-0.00
18:10:56:3,-0.01,0.01,-0.01
18:10:56:5,-0.01,0.00,-0.01
18:10:56:13,0.00,-0.01,-0.01
18:10:56:51,0.00,-0.01,-0.01
18:10:56:54,0.00,0.00,0.00
18:10:56:56,0.00,0.01,0.00
18:10:56:62,0.00,0.01,0.00
18:10:56:74,-0.01,0.00,0.00
18:10:56:92,-0.02,0.00,0.00
18:10:56:101,-0.02,0.00,0.00
18:10:56:140,-0.00,0.00,0.00
18:10:56:143,-0.01,-0.01,0.00
18:10:56:145,-0.01,-0.02,0.00
18:10:56:147,-0.01,-0.02,0.00
18:10:56:150,-0.01,-0.02,0.00
18:10:56:160,-0.01,-0.01,0.00
18:10:56:169,0.01,0.00,0.00
18:10:56:179,-0.00,0.00,0.00
18:10:56:230,-0.00,0.00,0.00
18:10:56:233,0.01,0.00,0.00
18:10:56:235,-0.00,0.00,0.00
18:10:56:239,0.01,-0.01,0.00
18:10:56:241,0.01,-0.02,0.00
18:10:56:243,0.01,-0.02,0.00
18:10:56:249,0.01,-0.02,0.01
18:10:56:266,-0.00,-0.01,0.01
18:10:56:278,-0.00,-0.02,0.02
18:10:56:286,-0.01,-0.02,0.01
18:10:56:351,-0.00,-0.02,0.00
18:10:56:356,-0.00,-0.02,-0.01
18:10:56:360,0.01,-0.02,-0.01
18:10:56:362,0.01,0.00,-0.02
18:10:56:365,0.01,0.00,-0.01
18:10:56:369,0.01,0.01,-0.01
18:10:56:371,0.01,0.01,-0.01
18:10:56:375,0.01,0.00,0.00
18:10:56:384,0.01,-0.01,0.00
18:10:56:423,-0.00,-0.01,-0.01
18:10:56:425,-0.00,-0.01,-0.01
18:10:56:427,-0.00,-0.01,-0.01
18:10:56:428,-0.00,0.00,-0.01
18:10:56:431,0.01,0.00,0.00
18:10:56:442,0.01,0.01,-0.00
18:10:56:451,-0.00,0.01,0.00
18:10:56:480,-0.01,0.01,0.00
18:10:56:517,-0.00,0.01,0.00
18:10:56:520,-0.00,0.01,-0.00
18:10:56:521,-0.00,0.01,0.00
18:10:56:523,0.01,0.01,-0.00
18:10:56:532,0.01,0.01,0.01
18:10:56:544,0.01,0.01,0.01
18:10:56:548,0.01,0.01,0.01
18:10:56:559,0.01,0.01,0.02
18:10:56:568,0.01,0.01,0.01
18:10:56:588,0.01,0.01,-0.00
18:10:56:635,0.01,-0.00,-0.01
18:10:56:639,-0.00,-0.00,-0.01
18:10:56:642,-0.00,-0.00,-0.01
18:10:56:645,-0.01,-0.00,0.00
18:10:56:648,-0.01,-0.00,0.01
18:10:56:650,-0.00,-0.00,0.01
18:10:56:660,-0.01,-0.00,0.01
18:10:56:665,0.01,-0.00,0.01
18:10:56:678,0.01,0.01,-0.00
18:10:56:685,0.01,0.01,0.00
18:10:56:695,0.02,0.01,0.01
18:10:56:704,0.01,0.01,0.01
18:10:56:749,0.01,0.01,-0.01
18:10:56:753,0.01,-0.00,-0.01
18:10:56:755,-0.00,-0.00,-0.01
18:10:56:764,-0.00,-0.01,-0.02
18:10:56:777,-0.01,-0.01,-0.01
18:10:56:782,-0.01,0.00,-0.01
18:10:56:793,-0.00,0.00,-0.01
18:10:56:801,-0.00,0.00,-0.00
18:10:56:860,0.01,-0.01,0.01
18:10:56:864,0.01,-0.01,0.01
18:10:56:866,0.01,-0.01,0.02
18:10:56:868,0.01,-0.01,0.02
18:10:56:871,-0.00,0.00,0.01
18:10:56:873,-0.00,0.00,0.02
18:10:56:875,-0.00,0.00,0.02
18:10:56:932,0.00,0.00,0.02
18:10:56:935,0.00,0.00,0.01
18:10:56:938,0.00,0.00,0.01
18:10:56:941,0.00,0.00,0.01
18:10:56:943,0.00,0.00,-0.00
18:10:56:950,0.00,0.00,-0.00
18:10:56:967,0.00,-0.01,-0.00
18:10:56:986,-0.01,-0.01,-0.00
18:10:57:32,-0.01,-0.01,0.01
18:10:57:35,-0.01,0.00,0.01
18:10:57:38,0.00,0.00,-0.00
18:10:57:41,0.00,0.01,-0.01
18:10:57:48,-0.01,0.01,-0.01
18:10:57:129,-0.02,0.01,-0.01
18:10:57:130,-0.02,0.01,-0.00
18:10:57:132,-0.02,0.00,-0.00
18:10:57:133,-0.01,0.00,-0.00
18:10:57:135,-0.01,0.00,-0.01
18:10:57:136,-0.02,0.00,-0.01
18:10:57:137,-0.01,0.00,-0.01
18:10:57:145,-0.02,0.00,-0.01
18:10:57:151,-0.03,0.00,-0.01
18:10:57:186,-0.02,0.00,-0.01
18:10:57:191,-0.03,0.00,0.00
18:10:57:192,-0.02,0.00,0.00
18:10:57:194,-0.01,0.00,0.01
18:10:57:200,-0.01,0.00,0.01
18:10:57:209,0.01,0.00,0.00
18:10:57:219,0.01,0.00,0.00
18:10:57:253,0.01,0.00,-0.01
18:10:57:256,0.01,0.00,-0.00
18:10:57:258,0.01,0.00,-0.00
18:10:57:260,0.01,0.01,-0.00
18:10:57:268,0.01,0.01,-0.00
18:10:57:287,0.01,0.01,-0.00
18:10:57:297,0.01,-0.01,-0.00
18:10:57:309,-0.00,-0.01,-0.00
18:10:57:336,-0.00,0.00,-0.00
18:10:57:381,0.01,-0.01,-0.00
18:10:57:385,0.01,-0.01,-0.00
18:10:57:387,-0.00,-0.01,-0.00
18:10:57:389,0.00,-0.00,-0.00
18:10:57:397,0.00,-0.01,-0.00
18:10:57:404,0.00,-0.01,-0.00
18:10:57:414,-0.01,-0.01,-0.00
18:10:57:466,-0.01,-0.00,-0.00
18:10:57:469,0.00,-0.00,-0.00
18:10:57:471,0.01,-0.00,-0.00
18:10:57:474,0.01,-0.01,-0.00
18:10:57:476,0.01,-0.01,-0.00
18:10:57:501,0.01,-0.00,-0.00
18:10:57:511,0.00,0.01,0.01
18:10:57:521,-0.00,0.01,0.01
18:10:57:581,-0.01,0.01,0.01
18:10:57:584,-0.01,0.00,0.01
18:10:57:586,-0.00,0.00,-0.00
18:10:57:588,-0.00,0.01,0.01
18:10:57:591,0.01,0.00,0.01
18:10:57:594,-0.00,0.00,0.01
18:10:57:595,-0.01,0.00,0.01
18:10:57:603,-0.02,-0.01,-0.00
18:10:57:612,-0.02,0.00,-0.00
18:10:57:618,-0.02,0.00,0.00
18:10:57:637,-0.01,0.00,-0.00
18:10:57:670,-0.01,0.00,0.00
18:10:57:672,-0.00,0.00,-0.00
18:10:57:678,-0.00,0.00,-0.01
18:10:57:715,-0.00,0.01,-0.00
18:10:57:765,-0.00,0.01,-0.00
18:10:57:768,-0.00,0.01,-0.00
18:10:57:770,-0.00,0.00,-0.00
18:10:57:779,0.01,0.01,-0.01
18:10:57:784,0.01,0.01,-0.01
18:10:57:803,0.01,0.01,-0.01
18:10:57:813,0.00,-0.01,-0.00
18:10:57:823,0.00,-0.02,-0.00
18:10:57:867,0.01,-0.01,-0.00
18:10:57:870,0.00,0.00,0.01
18:10:57:872,-0.01,0.00,0.01
18:10:57:881,-0.01,-0.01,0.01
18:10:57:896,-0.01,-0.01,0.01
18:10:57:900,0.00,-0.01,0.00
18:10:57:911,0.01,-0.01,0.00
18:10:57:920,0.01,-0.00,0.00
18:10:57:984,0.01,-0.00,0.00
18:10:57:987,0.01,-0.00,0.00
18:10:57:990,0.01,-0.00,0.00
18:10:57:992,0.01,-0.00,0.00
18:10:57:995,0.00,-0.00,0.01
18:10:58:2,0.00,-0.00,0.01
18:10:58:12,-0.00,-0.00,0.01
18:10:58:28,0.01,-0.00,0.00
18:10:58:37,-0.00,0.00,0.00
18:10:58:88,-0.00,0.00,0.00
18:10:58:92,0.01,0.00,0.00
18:10:58:95,0.01,0.00,0.01
18:10:58:97,-0.00,0.00,0.01
18:10:58:115,-0.00,0.00,0.01
18:10:58:167,-0.00,0.00,0.00
18:10:58:170,0.01,0.00,-0.01
18:10:58:173,-0.00,0.00,-0.01
18:10:58:175,-0.00,0.00,-0.01
18:10:58:178,-0.01,0.00,0.00
18:10:58:185,-0.00,0.00,-0.01
18:10:58:202,-0.00,0.00,-0.01
18:10:58:212,0.01,-0.01,-0.01
18:10:58:221,0.01,-0.01,-0.00
18:10:58:231,0.01,-0.01,-0.00
18:10:58:284,0.01,-0.01,-0.00
18:10:58:286,0.00,0.00,-0.00
18:10:58:288,0.00,0.00,-0.01
18:10:58:291,-0.01,0.00,-0.01
18:10:58:294,-0.01,0.00,-0.01
18:10:58:367,-0.00,-0.01,-0.01
18:10:58:370,-0.00,-0.01,-0.00
18:10:58:372,0.00,-0.01,-0.00
18:10:58:373,0.01,-0.01,0.01
18:10:58:374,-0.00,0.00,0.01
18:10:58:375,0.01,0.00,0.01
18:10:58:386,0.00,0.00,0.01
18:10:58:421,0.00,0.00,-0.00
18:10:58:424,-0.01,0.00,0.00
18:10:58:427,-0.00,0.00,0.00
18:10:58:435,-0.01,0.00,0.00
18:10:58:470,-0.00,0.00,0.00
18:10:58:478,0.01,0.00,0.00
18:10:58:484,0.01,0.00,0.00
18:10:58:495,0.01,-0.01,0.00
18:10:58:503,0.01,-0.02,-0.00
18:10:58:522,-0.00,-0.02,-0.00
18:10:58:532,-0.00,-0.01,-0.00
18:10:58:544,-0.00,0.00,0.00
18:10:58:552,-0.01,0.00,-0.00
18:10:58:562,-0.00,0.00,-0.00
18:10:58:571,-0.01,0.00,-0.00
18:10:58:632,-0.01,0.00,-0.00
18:10:58:636,-0.00,0.00,-0.00
18:10:58:638,-0.00,0.00,0.01
18:10:58:640,0.01,0.00,0.01
18:10:58:644,0.01,0.00,0.01
18:10:58:646,-0.00,-0.01,-0.00
18:10:58:654,-0.00,-0.02,-0.01
18:10:58:700,-0.01,-0.02,-0.01
18:10:58:703,-0.00,-0.02,-0.01
18:10:58:705,-0.00,-0.01,-0.00
18:10:58:709,0.01,-0.01,-0.00
18:10:58:711,-0.00,-0.01,-0.00
18:10:58:720,-0.00,0.00,-0.00
18:10:58:731,-0.01,0.00,-0.00
18:10:58:737,-0.02,-0.01,-0.00
18:10:58:747,-0.01,-0.01,-0.00
18:10:58:756,-0.01,-0.01,-0.01
18:10:58:804,-0.01,-0.01,-0.00
18:10:58:810,-0.00,-0.01,-0.00
18:10:58:812,-0.00,-0.00,-0.00
18:10:58:815,-0.00,-0.00,0.01
18:10:58:817,0.01,-0.00,-0.00
18:10:58:819,0.01,0.01,0.01
18:10:58:826,0.01,0.01,0.01
18:10:58:834,-0.00,0.01,0.01
18:10:58:848,-0.01,0.02,0.01
18:10:58:854,-0.02,0.01,-0.00
18:10:58:864,-0.02,0.01,-0.00
18:10:58:873,-0.01,0.01,-0.00
18:10:58:932,-0.00,-0.00,-0.00
18:10:58:937,0.01,-0.00,-0.00
18:10:58:938,-0.00,-0.00,0.01
18:10:58:940,0.00,-0.00,0.01
18:10:58:945,0.01,0.01,0.01
18:10:58:947,0.02,0.01,-0.00
18:10:59:3,0.01,0.01,0.01
18:10:59:6,0.01,0.01,0.01
18:10:59:9,0.01,0.01,0.01
18:10:59:12,0.01,-0.00,0.00
18:10:59:14,0.01,-0.01,0.00
18:10:59:21,0.01,-0.01,-0.00
18:10:59:38,0.01,-0.00,-0.00
18:10:59:98,0.01,0.02,-0.00
18:10:59:101,0.01,0.01,-0.00
18:10:59:103,0.01,0.01,-0.00
18:10:59:106,0.01,0.01,-0.00
18:10:59:108,0.00,-0.00,-0.00
18:10:59:111,0.00,0.01,-0.00
18:10:59:119,-0.01,0.01,-0.00
18:10:59:130,-0.00,0.01,-0.00
18:10:59:147,-0.01,0.01,-0.00
18:10:59:155,-0.00,0.01,-0.00
18:10:59:219,-0.00,-0.00,-0.00
18:10:59:224,0.01,-0.01,-0.00
18:10:59:229,0.01,-0.01,-0.00
18:10:59:231,0.01,-0.01,-0.00
18:10:59:234,0.01,-0.01,-0.00
18:10:59:235,-0.00,0.00,-0.00
18:10:59:252,-0.01,0.00,-0.00
18:10:59:304,-0.00,-0.01,-0.00
18:10:59:307,-0.00,-0.01,-0.00
18:10:59:312,0.00,-0.01,-0.00
18:10:59:314,0.00,0.00,-0.00
18:10:59:316,0.00,0.00,-0.00
18:10:59:330,0.00,-0.01,-0.00
18:10:59:339,0.01,-0.01,-0.00
18:10:59:413,0.01,-0.01,-0.01
18:10:59:417,0.01,0.00,-0.01
18:10:59:420,-0.00,0.00,-0.01
18:10:59:422,-0.01,0.00,-0.01
18:10:59:425,-0.01,0.00,-0.00
18:10:59:429,-0.01,0.00,-0.01
18:10:59:431,-0.00,-0.01,-0.02
18:10:59:434,0.01,-0.01,-0.02
18:10:59:438,0.01,-0.01,-0.02
18:10:59:447,0.01,-0.01,-0.01
18:10:59:456,-0.00,-0.01,0.00
18:10:59:466,-0.00,-0.00,-0.00
18:10:59:538,-0.00,0.00,0.00
18:10:59:540,-0.01,0.00,0.00
18:10:59:542,-0.00,0.01,0.00
18:10:59:544,-0.01,0.01,0.00
18:10:59:545,-0.02,0.01,0.00
18:10:59:546,-0.01,0.01,0.00
18:10:59:548,-0.01,0.01,0.01
18:10:59:549,-0.00,0.01,0.01
18:10:59:586,0.01,-0.00,0.02
18:10:59:588,-0.00,-0.00,0.02
18:10:59:589,-0.01,-0.00,0.01
18:10:59:591,-0.02,-0.00,0.01
18:10:59:592,-0.03,-0.00,0.00
18:10:59:602,-0.01,-0.00,0.00
18:10:59:640,-0.01,-0.00,0.01
18:10:59:643,-0.00,-0.00,0.01
18:10:59:645,0.01,0.01,0.02
18:10:59:647,-0.01,0.01,0.02
18:10:59:651,-0.00,-0.00,0.01
18:10:59:670,-0.01,-0.00,0.00
18:10:59:724,-0.01,-0.01,0.00
18:10:59:730,-0.01,-0.00,0.00
18:10:59:733,-0.01,-0.01,-0.01
18:10:59:737,-0.01,-0.02,-0.01
18:10:59:740,0.00,-0.01,-0.01
18:10:59:743,0.00,-0.01,-0.01
18:10:59:745,0.00,-0.00,0.00
18:10:59:751,0.00,0.01,0.00
18:10:59:758,0.00,-0.00,0.00
18:10:59:767,-0.01,-0.00,0.00
18:10:59:808,-0.01,-0.00,0.00
18:10:59:810,0.00,-0.00,0.01
18:10:59:812,-0.01,0.01,0.01
18:10:59:814,0.00,0.02,0.01
18:10:59:816,-0.01,0.02,0.01
18:10:59:826,-0.01,0.01,0.00
18:10:59:835,0.00,0.01,-0.00
18:10:59:848,0.00,-0.00,-0.00
18:10:59:855,0.00,-0.00,0.01
18:10:59:865,-0.00,0.01,0.01
18:10:59:874,-0.01,0.01,0.01
18:10:59:912,-0.01,0.01,-0.00
18:10:59:915,-0.01,0.01,-0.00
18:10:59:917,-0.00,0.01,-0.00
18:10:59:923,-0.01,0.01,-0.00
18:10:59:933,-0.00,-0.00,-0.00
18:10:59:943,0.01,-0.00,-0.00
18:10:59:953,-0.00,-0.00,-0.00
18:11:00:23,0.01,-0.00,0.01
18:11:00:27,0.01,0.01,0.01
18:11:00:31,-0.00,0.01,0.01
18:11:00:33,0.01,0.01,0.01
18:11:00:35,0.01,0.01,-0.00
18:11:00:37,0.01,0.01,-0.00
18:11:00:39,0.02,-0.00,-0.00
18:11:00:41,0.03,-0.00,0.00
18:11:00:43,0.02,-0.00,0.00
18:11:00:50,0.02,-0.00,0.01
18:11:00:59,0.01,0.01,0.00
18:11:00:69,-0.00,-0.00,-0.00
18:11:00:121,0.01,-0.00,-0.00
18:11:00:124,-0.00,-0.00,-0.00
18:11:00:126,-0.00,-0.01,-0.00
18:11:00:130,-0.01,-0.00,-0.00
18:11:00:132,-0.01,-0.00,-0.00
18:11:00:140,-0.00,0.01,-0.00
18:11:00:150,0.01,0.01,-0.00
18:11:00:157,0.01,0.01,-0.00
18:11:00:200,0.02,-0.00,-0.01
18:11:00:202,0.01,0.00,-0.01
18:11:00:205,0.01,-0.01,-0.00
18:11:00:207,0.01,-0.01,-0.01
18:11:00:209,0.01,0.00,0.01
18:11:00:218,0.02,-0.00,0.00
18:11:00:225,0.02,0.01,-0.00
18:11:00:234,0.02,0.01,-0.00
18:11:00:248,0.01,0.01,-0.00
18:11:00:254,0.01,0.01,0.00
18:11:00:265,-0.00,0.01,0.01
18:11:00:324,0.01,-0.00,-0.00
18:11:00:329,0.01,-0.00,-0.00
18:11:00:332,0.02,-0.00,-0.00
